Entity,Day,Total confirmed deaths due to COVID-19 per million people
France,2021-02-05,1243.1282
France,2021-02-06,1243.1282
France,2021-02-07,1290.8743
France,2021-02-08,1290.8743
France,2021-02-09,1290.8743
France,2021-02-10,1290.8743
France,2021-02-11,1290.8743
France,2021-02-12,1290.8743
France,2021-02-13,1290.8743
France,2021-02-14,1335.8668
France,2021-02-15,1335.8668
France,2021-02-16,1335.8668
France,2021-02-17,1335.8668
France,2021-02-18,1335.8668
France,2021-02-19,1335.8668
France,2021-02-20,1335.8668
France,2021-02-21,1375.0096
France,2021-02-22,1375.0096
France,2021-02-23,1375.0096
France,2021-02-24,1375.0096
France,2021-02-25,1375.0096
France,2021-02-26,1375.0096
France,2021-02-27,1375.0096
France,2021-02-28,1408.474
France,2021-03-01,1408.474
France,2021-03-02,1408.474
France,2021-03-03,1408.474
France,2021-03-04,1408.474
France,2021-03-05,1408.474
France,2021-03-06,1408.474
France,2021-03-07,1440.1025
France,2021-03-08,1440.1025
France,2021-03-09,1440.1025
France,2021-03-10,1440.1025
France,2021-03-11,1440.1025
France,2021-03-12,1440.1025
France,2021-03-13,1440.1025
France,2021-03-14,1469.2263
France,2021-03-15,1469.2263
France,2021-03-16,1469.2263
France,2021-03-17,1469.2263
France,2021-03-18,1469.2263
France,2021-03-19,1469.2263
France,2021-03-20,1469.2263
France,2021-03-21,1497.2145
France,2021-03-22,1497.2145
France,2021-03-23,1497.2145
France,2021-03-24,1497.2145
France,2021-03-25,1497.2145
France,2021-03-26,1497.2145
France,2021-03-27,1497.2145
France,2021-03-28,1525.7471
France,2021-03-29,1525.7471
France,2021-03-30,1525.7471
France,2021-03-31,1525.7471
France,2021-04-01,1525.7471
France,2021-04-02,1525.7471
France,2021-04-03,1525.7471
France,2021-04-04,1556.2244
France,2021-04-05,1556.2244
France,2021-04-06,1556.2244
France,2021-04-07,1556.2244
France,2021-04-08,1556.2244
France,2021-04-09,1556.2244
France,2021-04-10,1556.2244
France,2021-04-11,1589.2064
France,2021-04-12,1589.2064
France,2021-04-13,1589.2064
France,2021-04-14,1589.2064
France,2021-04-15,1589.2064
France,2021-04-16,1589.2064
France,2021-04-17,1589.2064
France,2021-04-18,1619.8081
France,2021-04-19,1619.8081
France,2021-04-20,1619.8081
France,2021-04-21,1619.8081
France,2021-04-22,1619.8081
France,2021-04-23,1619.8081
France,2021-04-24,1619.8081
France,2021-04-25,1651.8878
France,2021-04-26,1651.8878
France,2021-04-27,1651.8878
France,2021-04-28,1651.8878
France,2021-04-29,1651.8878
France,2021-04-30,1651.8878
France,2021-05-01,1651.8878
France,2021-05-02,1682.2874
France,2021-05-03,1682.2874
France,2021-05-04,1682.2874
France,2021-05-05,1682.2874
France,2021-05-06,1682.2874
France,2021-05-07,1682.2874
France,2021-05-08,1682.2874
France,2021-05-09,1706.1371
France,2021-05-10,1706.1371
France,2021-05-11,1706.1371
France,2021-05-12,1706.1371
France,2021-05-13,1706.1371
France,2021-05-14,1706.1371
France,2021-05-15,1706.1371
France,2021-05-16,1724.6351
France,2021-05-17,1724.6351
France,2021-05-18,1724.6351
France,2021-05-19,1724.6351
France,2021-05-20,1724.6351
France,2021-05-21,1724.6351
France,2021-05-22,1724.6351
France,2021-05-23,1739.2593
France,2021-05-24,1739.2593
France,2021-05-25,1739.2593
France,2021-05-26,1739.2593
France,2021-05-27,1739.2593
France,2021-05-28,1739.2593
France,2021-05-29,1739.2593
France,2021-05-30,1751.2697
France,2021-05-31,1751.2697
France,2021-06-01,1751.2697
France,2021-06-02,1751.2697
France,2021-06-03,1751.2697
France,2021-06-04,1751.2697
France,2021-06-05,1751.2697
France,2021-06-06,1760.0597
France,2021-06-07,1760.0597
France,2021-06-08,1760.0597
France,2021-06-09,1760.0597
France,2021-06-10,1760.0597
France,2021-06-11,1760.0597
France,2021-06-12,1760.0597
France,2021-06-13,1765.5826
France,2021-06-14,1765.5826
France,2021-06-15,1765.5826
France,2021-06-16,1765.5826
France,2021-06-17,1765.5826
France,2021-06-18,1765.5826
France,2021-06-19,1765.5826
France,2021-06-20,1770.3899
France,2021-06-21,1770.3899
France,2021-06-22,1770.3899
France,2021-06-23,1770.3899
France,2021-06-24,1770.3899
France,2021-06-25,1770.3899
France,2021-06-26,1770.3899
France,2021-06-27,1774.0304
France,2021-06-28,1774.0304
France,2021-06-29,1774.0304
France,2021-06-30,1774.0304
France,2021-07-01,1774.0304
France,2021-07-02,1774.0304
France,2021-07-03,1774.0304
France,2021-07-04,1776.6908
France,2021-07-05,1776.6908
France,2021-07-06,1776.6908
France,2021-07-07,1776.6908
France,2021-07-08,1776.6908
France,2021-07-09,1776.6908
France,2021-07-10,1776.6908
France,2021-07-11,1778.8999
France,2021-07-12,1778.8999
France,2021-07-13,1778.8999
France,2021-07-14,1778.8999
France,2021-07-15,1778.8999
France,2021-07-16,1778.8999
France,2021-07-17,1778.8999
France,2021-07-18,1780.3934
France,2021-07-19,1780.3934
France,2021-07-20,1780.3934
France,2021-07-21,1780.3934
France,2021-07-22,1780.3934
France,2021-07-23,1780.3934
France,2021-07-24,1780.3934
France,2021-07-25,1782.2448
France,2021-07-26,1782.2448
France,2021-07-27,1782.2448
France,2021-07-28,1782.2448
France,2021-07-29,1782.2448
France,2021-07-30,1782.2448
France,2021-07-31,1782.2448
France,2021-08-01,1785.9786
France,2021-08-02,1785.9786
France,2021-08-03,1785.9786
France,2021-08-04,1785.9786
France,2021-08-05,1785.9786
France,2021-08-06,1785.9786
France,2021-08-07,1785.9786
France,2021-08-08,1790.3658
France,2021-08-09,1790.3658
France,2021-08-10,1790.3658
France,2021-08-11,1790.3658
France,2021-08-12,1790.3658
France,2021-08-13,1790.3658
France,2021-08-14,1790.3658
France,2021-08-15,1795.8577
France,2021-08-16,1795.8577
France,2021-08-17,1795.8577
France,2021-08-18,1795.8577
France,2021-08-19,1795.8577
France,2021-08-20,1795.8577
France,2021-08-21,1795.8577
France,2021-08-22,1806.7324
France,2021-08-23,1806.7324
France,2021-08-24,1806.7324
France,2021-08-25,1806.7324
France,2021-08-26,1806.7324
France,2021-08-27,1806.7324
France,2021-08-28,1806.7324
France,2021-08-29,1813.9512
France,2021-08-30,1813.9512
France,2021-08-31,1813.9512
France,2021-09-01,1813.9512
France,2021-09-02,1813.9512
France,2021-09-03,1813.9512
France,2021-09-04,1813.9512
France,2021-09-05,1821.5588
France,2021-09-06,1821.5588
France,2021-09-07,1821.5588
France,2021-09-08,1821.5588
France,2021-09-09,1821.5588
France,2021-09-10,1821.5588
France,2021-09-11,1821.5588
France,2021-09-12,1828.3574
France,2021-09-13,1828.3574
France,2021-09-14,1828.3574
France,2021-09-15,1828.3574
France,2021-09-16,1828.3574
France,2021-09-17,1828.3574
France,2021-09-18,1828.3574
France,2021-09-19,1834.3627
France,2021-09-20,1834.3627
France,2021-09-21,1834.3627
France,2021-09-22,1834.3627
France,2021-09-23,1834.3627
France,2021-09-24,1834.3627
France,2021-09-25,1834.3627
France,2021-09-26,1839.5122
France,2021-09-27,1839.5122
France,2021-09-28,1839.5122
France,2021-09-29,1839.5122
France,2021-09-30,1839.5122
France,2021-10-01,1839.5122
France,2021-10-02,1839.5122
France,2021-10-03,1843.8062
France,2021-10-04,1843.8062
France,2021-10-05,1843.8062
France,2021-10-06,1843.8062
France,2021-10-07,1843.8062
France,2021-10-08,1843.8062
France,2021-10-09,1843.8062
France,2021-10-10,1846.7776
France,2021-10-11,1846.7776
France,2021-10-12,1846.7776
France,2021-10-13,1846.7776
France,2021-10-14,1846.7776
France,2021-10-15,1846.7776
France,2021-10-16,1846.7776
France,2021-10-17,1849.5002
France,2021-10-18,1849.5002
France,2021-10-19,1849.5002
France,2021-10-20,1849.5002
France,2021-10-21,1849.5002
France,2021-10-22,1849.5002
France,2021-10-23,1849.5002
France,2021-10-24,1852.285
France,2021-10-25,1852.285
France,2021-10-26,1852.285
France,2021-10-27,1852.285
France,2021-10-28,1852.285
France,2021-10-29,1852.285
France,2021-10-30,1852.285
France,2021-10-31,1855.0387
France,2021-11-01,1855.0387
France,2021-11-02,1855.0387
France,2021-11-03,1855.0387
France,2021-11-04,1855.0387
France,2021-11-05,1855.0387
France,2021-11-06,1855.0387
France,2021-11-07,1858.3369
France,2021-11-08,1858.3369
France,2021-11-09,1858.3369
France,2021-11-10,1858.3369
France,2021-11-11,1858.3369
France,2021-11-12,1858.3369
France,2021-11-13,1858.3369
France,2021-11-14,1861.9618
France,2021-11-15,1861.9618
France,2021-11-16,1861.9618
France,2021-11-17,1861.9618
France,2021-11-18,1861.9618
France,2021-11-19,1861.9618
France,2021-11-20,1861.9618
France,2021-11-21,1866.8936
France,2021-11-22,1866.8936
France,2021-11-23,1866.8936
France,2021-11-24,1866.8936
France,2021-11-25,1866.8936
France,2021-11-26,1866.8936
France,2021-11-27,1866.8936
France,2021-11-28,1873.9567
France,2021-11-29,1873.9567
France,2021-11-30,1873.9567
France,2021-12-01,1873.9567
France,2021-12-02,1873.9567
France,2021-12-03,1873.9567
France,2021-12-04,1873.9567
France,2021-12-05,1883.5869
France,2021-12-06,1883.5869
France,2021-12-07,1883.5869
France,2021-12-08,1883.5869
France,2021-12-09,1883.5869
France,2021-12-10,1883.5869
France,2021-12-11,1883.5869
France,2021-12-12,1897.6354
France,2021-12-13,1897.6354
France,2021-12-14,1897.6354
France,2021-12-15,1897.6354
France,2021-12-16,1897.6354
France,2021-12-17,1897.6354
France,2021-12-18,1897.6354
France,2021-12-19,1913.7063
France,2021-12-20,1913.7063
France,2021-12-21,1913.7063
France,2021-12-22,1913.7063
France,2021-12-23,1913.7063
France,2021-12-24,1913.7063
France,2021-12-25,1913.7063
France,2021-12-26,1931.7064
France,2021-12-27,1931.7064
France,2021-12-28,1931.7064
France,2021-12-29,1931.7064
France,2021-12-30,1931.7064
France,2021-12-31,1931.7064
France,2022-01-01,1931.7064
France,2022-01-02,1952.1647
France,2022-01-03,1952.1647
France,2022-01-04,1952.1647
France,2022-01-05,1952.1647
France,2022-01-06,1952.1647
France,2022-01-07,1952.1647
France,2022-01-08,1952.1647
France,2022-01-09,1975.2521
France,2022-01-10,1975.2521
France,2022-01-11,1975.2521
France,2022-01-12,1975.2521
France,2022-01-13,1975.2521
France,2022-01-14,1975.2521
France,2022-01-15,1975.2521
France,2022-01-16,1998.5729
France,2022-01-17,1998.5729
France,2022-01-18,1998.5729
France,2022-01-19,1998.5729
France,2022-01-20,1998.5729
France,2022-01-21,1998.5729
France,2022-01-22,1998.5729
France,2022-01-23,2024.3673
France,2022-01-24,2024.3673
France,2022-01-25,2024.3673
France,2022-01-26,2024.3673
France,2022-01-27,2024.3673
France,2022-01-28,2024.3673
France,2022-01-29,2024.3673
France,2022-01-30,2054.4402
France,2022-01-31,2054.4402
France,2022-02-01,2054.4402
France,2022-02-02,2054.4402
France,2022-02-03,2054.4402
France,2022-02-04,2054.4402
France,2022-02-05,2054.4402
France,2022-02-06,2085.4932
France,2022-02-07,2085.4932
France,2022-02-08,2085.4932
France,2022-02-09,2085.4932
France,2022-02-10,2085.4932
France,2022-02-11,2085.4932
France,2022-02-12,2085.4932
France,2022-02-13,2116.4216
France,2022-02-14,2116.4216
France,2022-02-15,2116.4216
France,2022-02-16,2116.4216
France,2022-02-17,2116.4216
France,2022-02-18,2116.4216
France,2022-02-19,2116.4216
France,2022-02-20,2143.5696
France,2022-02-21,2143.5696
France,2022-02-22,2143.5696
France,2022-02-23,2143.5696
France,2022-02-24,2143.5696
France,2022-02-25,2143.5696
France,2022-02-26,2143.5696
France,2022-02-27,2164.2766
France,2022-02-28,2164.2766
France,2022-03-01,2164.2766
France,2022-03-02,2164.2766
France,2022-03-03,2164.2766
France,2022-03-04,2164.2766
France,2022-03-05,2164.2766
France,2022-03-06,2181.2966
France,2022-03-07,2181.2966
France,2022-03-08,2181.2966
France,2022-03-09,2181.2966
France,2022-03-10,2181.2966
France,2022-03-11,2181.2966
France,2022-03-12,2181.2966
France,2022-03-13,2194.054
France,2022-03-14,2194.054
France,2022-03-15,2194.054
France,2022-03-16,2194.054
France,2022-03-17,2194.054
France,2022-03-18,2194.054
France,2022-03-19,2194.054
France,2022-03-20,2206.3755
France,2022-03-21,2206.3755
France,2022-03-22,2206.3755
France,2022-03-23,2206.3755
France,2022-03-24,2206.3755
France,2022-03-25,2206.3755
France,2022-03-26,2206.3755
France,2022-03-27,2217.6858
France,2022-03-28,2217.6858
France,2022-03-29,2217.6858
France,2022-03-30,2217.6858
France,2022-03-31,2217.6858
France,2022-04-01,2217.6858
France,2022-04-02,2217.6858
France,2022-04-03,2230.1475
France,2022-04-04,2230.1475
France,2022-04-05,2230.1475
France,2022-04-06,2230.1475
France,2022-04-07,2230.1475
France,2022-04-08,2230.1475
France,2022-04-09,2230.1475
France,2022-04-10,2242.4067
France,2022-04-11,2242.4067
France,2022-04-12,2242.4067
France,2022-04-13,2242.4067
France,2022-04-14,2242.4067
France,2022-04-15,2242.4067
France,2022-04-16,2242.4067
France,2022-04-17,2255.6619
France,2022-04-18,2255.6619
France,2022-04-19,2255.6619
France,2022-04-20,2255.6619
France,2022-04-21,2255.6619
France,2022-04-22,2255.6619
France,2022-04-23,2255.6619
France,2022-04-24,2269.4924
France,2022-04-25,2269.4924
France,2022-04-26,2269.4924
France,2022-04-27,2269.4924
France,2022-04-28,2269.4924
France,2022-04-29,2269.4924
France,2022-04-30,2269.4924
France,2022-05-01,2282.981
France,2022-05-02,2282.981
France,2022-05-03,2282.981
France,2022-05-04,2282.981
France,2022-05-05,2282.981
France,2022-05-06,2282.981
France,2022-05-07,2282.981
France,2022-05-08,2294.6335
France,2022-05-09,2294.6335
France,2022-05-10,2294.6335
France,2022-05-11,2294.6335
France,2022-05-12,2294.6335
France,2022-05-13,2294.6335
France,2022-05-14,2294.6335
France,2022-05-15,2304.186
France,2022-05-16,2304.186
France,2022-05-17,2304.186
France,2022-05-18,2304.186
France,2022-05-19,2304.186
France,2022-05-20,2304.186
France,2022-05-21,2304.186
France,2022-05-22,2311.4358
France,2022-05-23,2311.4358
France,2022-05-24,2311.4358
France,2022-05-25,2311.4358
France,2022-05-26,2311.4358
France,2022-05-27,2311.4358
France,2022-05-28,2311.4358
France,2022-05-29,2316.103
France,2022-05-30,2316.103
France,2022-05-31,2316.103
France,2022-06-01,2316.103
France,2022-06-02,2316.103
France,2022-06-03,2316.103
France,2022-06-04,2316.103
France,2022-06-05,2321.2214
France,2022-06-06,2321.2214
France,2022-06-07,2321.2214
France,2022-06-08,2321.2214
France,2022-06-09,2321.2214
France,2022-06-10,2321.2214
France,2022-06-11,2321.2214
France,2022-06-12,2324.9087
France,2022-06-13,2324.9087
France,2022-06-14,2324.9087
France,2022-06-15,2324.9087
France,2022-06-16,2324.9087
France,2022-06-17,2324.9087
France,2022-06-18,2324.9087
France,2022-06-19,2329.0315
France,2022-06-20,2329.0315
France,2022-06-21,2329.0315
France,2022-06-22,2329.0315
France,2022-06-23,2329.0315
France,2022-06-24,2329.0315
France,2022-06-25,2329.0315
France,2022-06-26,2333.5586
France,2022-06-27,2333.5586
France,2022-06-28,2333.5586
France,2022-06-29,2333.5586
France,2022-06-30,2333.5586
France,2022-07-01,2333.5586
France,2022-07-02,2333.5586
France,2022-07-03,2337.6658
France,2022-07-04,2337.6658
France,2022-07-05,2337.6658
France,2022-07-06,2337.6658
France,2022-07-07,2337.6658
France,2022-07-08,2337.6658
France,2022-07-09,2337.6658
France,2022-07-10,2344.2622
France,2022-07-11,2344.2622
France,2022-07-12,2344.2622
France,2022-07-13,2344.2622
France,2022-07-14,2344.2622
France,2022-07-15,2344.2622
France,2022-07-16,2344.2622
France,2022-07-17,2353.3635
France,2022-07-18,2353.3635
France,2022-07-19,2353.3635
France,2022-07-20,2353.3635
France,2022-07-21,2353.3635
France,2022-07-22,2353.3635
France,2022-07-23,2353.3635
France,2022-07-24,2364.736
France,2022-07-25,2364.736
France,2022-07-26,2364.736
France,2022-07-27,2364.736
France,2022-07-28,2364.736
France,2022-07-29,2364.736
France,2022-07-30,2364.736
France,2022-07-31,2374.024
France,2022-08-01,2374.024
France,2022-08-02,2374.024
France,2022-08-03,2374.024
France,2022-08-04,2374.024
France,2022-08-05,2374.024
France,2022-08-06,2374.024
France,2022-08-07,2382.254
France,2022-08-08,2382.254
France,2022-08-09,2382.254
France,2022-08-10,2382.254
France,2022-08-11,2382.254
France,2022-08-12,2382.254
France,2022-08-13,2382.254
France,2022-08-14,2390.3127
France,2022-08-15,2390.3127
France,2022-08-16,2390.3127
France,2022-08-17,2390.3127
France,2022-08-18,2390.3127
France,2022-08-19,2390.3127
France,2022-08-20,2390.3127
France,2022-08-21,2396.738
France,2022-08-22,2396.738
France,2022-08-23,2396.738
France,2022-08-24,2396.738
France,2022-08-25,2396.738
France,2022-08-26,2396.738
France,2022-08-27,2396.738
France,2022-08-28,2401.6697
France,2022-08-29,2401.6697
France,2022-08-30,2401.6697
France,2022-08-31,2401.6697
France,2022-09-01,2401.6697
France,2022-09-02,2401.6697
France,2022-09-03,2401.6697
France,2022-09-04,2406.3682
France,2022-09-05,2406.3682
France,2022-09-06,2406.3682
France,2022-09-07,2406.3682
France,2022-09-08,2406.3682
France,2022-09-09,2406.3682
France,2022-09-10,2406.3682
France,2022-09-11,2410.4597
France,2022-09-12,2410.4597
France,2022-09-13,2410.4597
France,2022-09-14,2410.4597
France,2022-09-15,2410.4597
France,2022-09-16,2410.4597
France,2022-09-17,2410.4597
France,2022-09-18,2413.6023
France,2022-09-19,2413.6023
France,2022-09-20,2413.6023
France,2022-09-21,2413.6023
France,2022-09-22,2413.6023
France,2022-09-23,2413.6023
France,2022-09-24,2413.6023
France,2022-09-25,2416.9783
France,2022-09-26,2416.9783
France,2022-09-27,2416.9783
France,2022-09-28,2416.9783
France,2022-09-29,2416.9783
France,2022-09-30,2416.9783
France,2022-10-01,2416.9783
France,2022-10-02,2420.3542
France,2022-10-03,2420.3542
France,2022-10-04,2420.3542
France,2022-10-05,2420.3542
France,2022-10-06,2420.3542
France,2022-10-07,2420.3542
France,2022-10-08,2420.3542
France,2022-10-09,2425.2395
France,2022-10-10,2425.2395
France,2022-10-11,2425.2395
France,2022-10-12,2425.2395
France,2022-10-13,2425.2395
France,2022-10-14,2425.2395
France,2022-10-15,2425.2395
France,2022-10-16,2431.6802
France,2022-10-17,2431.6802
France,2022-10-18,2431.6802
France,2022-10-19,2431.6802
France,2022-10-20,2431.6802
France,2022-10-21,2431.6802
France,2022-10-22,2431.6802
France,2022-10-23,2439.8013
France,2022-10-24,2439.8013
France,2022-10-25,2439.8013
France,2022-10-26,2439.8013
France,2022-10-27,2439.8013
France,2022-10-28,2439.8013
France,2022-10-29,2439.8013
France,2022-10-30,2447.5024
France,2022-10-31,2447.5024
France,2022-11-01,2447.5024
France,2022-11-02,2447.5024
France,2022-11-03,2447.5024
France,2022-11-04,2447.5024
France,2022-11-05,2447.5024
France,2022-11-06,2454.4255
France,2022-11-07,2454.4255
France,2022-11-08,2454.4255
France,2022-11-09,2454.4255
France,2022-11-10,2454.4255
France,2022-11-11,2454.4255
France,2022-11-12,2454.4255
France,2022-11-13,2460.6018
France,2022-11-14,2460.6018
France,2022-11-15,2460.6018
France,2022-11-16,2460.6018
France,2022-11-17,2460.6018
France,2022-11-18,2460.6018
France,2022-11-19,2460.6018
France,2022-11-20,2467.8982
France,2022-11-21,2467.8982
France,2022-11-22,2467.8982
France,2022-11-23,2467.8982
France,2022-11-24,2467.8982
France,2022-11-25,2467.8982
France,2022-11-26,2467.8982
France,2022-11-27,2474.977
France,2022-11-28,2474.977
