Entity,Day,"People vaccinated (cumulative, per hundred)"
Canada,2021-04-22,26.466938
Canada,2021-04-23,27.357634
Canada,2021-04-24,28.062483
Canada,2021-04-25,28.637127
Canada,2021-04-26,29.293005
Canada,2021-04-27,29.91581
Canada,2021-04-28,30.558546
Canada,2021-04-29,31.29473
Canada,2021-04-30,31.976513
Canada,2021-05-01,32.53195
Canada,2021-05-02,32.94943
Canada,2021-05-03,33.512432
Canada,2021-05-04,34.06685
Canada,2021-05-05,34.758663
Canada,2021-05-06,35.62714
Canada,2021-05-07,36.591854
Canada,2021-05-08,37.389053
Canada,2021-05-09,38.070827
Canada,2021-05-10,38.891674
Canada,2021-05-11,39.624107
Canada,2021-05-12,40.465725
Canada,2021-05-13,41.415066
Canada,2021-05-14,42.44524
Canada,2021-05-15,43.326065
Canada,2021-05-16,44.108376
Canada,2021-05-17,45.08143
Canada,2021-05-18,45.748417
Canada,2021-05-19,46.581657
Canada,2021-05-20,47.501076
Canada,2021-05-21,48.61262
Canada,2021-05-22,49.49371
Canada,2021-05-23,50.232613
Canada,2021-05-24,51.10293
Canada,2021-05-25,51.702595
Canada,2021-05-26,52.399227
Canada,2021-05-27,53.25191
Canada,2021-05-28,54.251
Canada,2021-05-29,54.96844
Canada,2021-05-30,55.620686
Canada,2021-05-31,56.457867
Canada,2021-06-01,57.05555
Canada,2021-06-02,57.689068
Canada,2021-06-03,58.397774
Canada,2021-06-04,59.147804
Canada,2021-06-05,59.752506
Canada,2021-06-06,60.26168
Canada,2021-06-07,60.91748
Canada,2021-06-08,61.33781
Canada,2021-06-09,61.76419
Canada,2021-06-10,62.222134
Canada,2021-06-11,62.67061
Canada,2021-06-12,63.000267
Canada,2021-06-13,63.30192
Canada,2021-06-14,63.63879
Canada,2021-06-15,63.942467
Canada,2021-06-16,64.19514
Canada,2021-06-17,64.464005
Canada,2021-06-18,64.71674
Canada,2021-06-19,64.89123
Canada,2021-06-20,65.046715
Canada,2021-06-21,65.25361
Canada,2021-06-22,65.41681
Canada,2021-06-23,65.5697
Canada,2021-06-24,65.74707
Canada,2021-06-25,65.89343
Canada,2021-06-26,66.008354
Canada,2021-06-27,66.115685
Canada,2021-06-28,66.3302
Canada,2021-06-29,66.478325
Canada,2021-06-30,66.6237
Canada,2021-07-01,66.72966
Canada,2021-07-02,66.874886
Canada,2021-07-03,66.95398
Canada,2021-07-04,67.03217
Canada,2021-07-05,67.176865
Canada,2021-07-06,67.28567
Canada,2021-07-07,67.39696
Canada,2021-07-08,67.55169
Canada,2021-07-09,67.68305
Canada,2021-07-10,67.77106
Canada,2021-07-11,67.841965
Canada,2021-07-12,67.980515
Canada,2021-07-13,68.07974
Canada,2021-07-14,68.19306
Canada,2021-07-15,68.310616
Canada,2021-07-16,68.42936
Canada,2021-07-17,68.51413
Canada,2021-07-18,68.57582
Canada,2021-07-19,68.68672
Canada,2021-07-20,68.780464
Canada,2021-07-21,68.88325
Canada,2021-07-22,68.99238
Canada,2021-07-23,69.09803
Canada,2021-07-24,69.177505
Canada,2021-07-25,69.23758
Canada,2021-07-26,69.34503
Canada,2021-07-27,69.43956
Canada,2021-07-28,69.54068
Canada,2021-07-29,69.64273
Canada,2021-07-30,69.74259
Canada,2021-07-31,69.81
Canada,2021-08-01,69.86335
Canada,2021-08-02,69.89549
Canada,2021-08-03,69.99623
Canada,2021-08-04,70.07075
Canada,2021-08-05,70.15954
Canada,2021-08-06,70.24289
Canada,2021-08-07,70.30247
Canada,2021-08-08,70.3458
Canada,2021-08-09,70.43068
Canada,2021-08-10,70.498924
Canada,2021-08-11,70.570435
Canada,2021-08-12,70.65394
Canada,2021-08-13,70.74039
Canada,2021-08-14,70.80115
Canada,2021-08-15,70.849396
Canada,2021-08-16,70.93439
Canada,2021-08-17,71.00866
Canada,2021-08-18,71.086334
Canada,2021-08-19,71.18196
Canada,2021-08-20,71.27667
Canada,2021-08-21,71.34297
Canada,2021-08-22,71.390625
Canada,2021-08-23,71.46785
Canada,2021-08-24,71.54939
Canada,2021-08-25,71.639824
Canada,2021-08-26,71.743546
Canada,2021-08-27,71.84596
Canada,2021-08-28,71.91076
Canada,2021-08-29,71.961044
Canada,2021-08-30,72.072235
Canada,2021-08-31,72.14786
Canada,2021-09-01,72.23736
Canada,2021-09-02,72.33648
Canada,2021-09-03,72.45619
Canada,2021-09-04,72.54244
Canada,2021-09-05,72.60302
Canada,2021-09-06,72.64071
Canada,2021-09-07,72.74894
Canada,2021-09-08,72.84155
Canada,2021-09-09,72.95012
Canada,2021-09-10,73.05825
Canada,2021-09-11,73.13014
Canada,2021-09-12,73.18232
Canada,2021-09-13,73.29405
Canada,2021-09-14,73.37805
Canada,2021-09-15,73.47242
Canada,2021-09-16,73.57646
Canada,2021-09-17,73.71899
Canada,2021-09-18,73.7856
Canada,2021-09-19,73.83742
Canada,2021-09-20,74.01037
Canada,2021-09-21,74.12381
Canada,2021-09-22,74.24024
Canada,2021-09-23,74.36727
Canada,2021-09-24,74.49747
Canada,2021-09-25,74.56565
Canada,2021-09-26,74.62932
Canada,2021-09-27,74.7587
Canada,2021-09-28,74.84115
Canada,2021-09-29,74.949615
Canada,2021-09-30,75.04564
Canada,2021-10-01,75.12359
Canada,2021-10-02,75.17588
Canada,2021-10-03,75.22083
Canada,2021-10-04,75.32048
Canada,2021-10-05,75.4004
Canada,2021-10-06,75.48389
Canada,2021-10-07,75.56459
Canada,2021-10-08,75.65114
Canada,2021-10-09,75.71015
Canada,2021-10-10,75.75582
Canada,2021-10-11,75.78303
Canada,2021-10-12,75.894905
Canada,2021-10-13,75.93447
Canada,2021-10-14,76.01586
Canada,2021-10-15,76.10224
Canada,2021-10-16,76.1463
Canada,2021-10-17,76.18611
Canada,2021-10-18,76.25412
Canada,2021-10-19,76.303604
Canada,2021-10-20,76.36164
Canada,2021-10-21,76.42991
Canada,2021-10-22,76.495186
Canada,2021-10-23,76.53297
Canada,2021-10-24,76.56535
Canada,2021-10-25,76.61908
Canada,2021-10-26,76.667885
Canada,2021-10-27,76.71419
Canada,2021-10-28,76.77353
Canada,2021-10-29,76.8375
Canada,2021-10-30,76.86752
Canada,2021-10-31,76.893776
Canada,2021-11-01,76.92653
Canada,2021-11-02,76.94574
Canada,2021-11-03,76.989845
Canada,2021-11-04,77.03851
Canada,2021-11-05,77.07835
Canada,2021-11-06,77.09732
Canada,2021-11-07,77.11905
Canada,2021-11-08,77.16638
Canada,2021-11-09,77.18927
Canada,2021-11-10,77.25072
Canada,2021-11-11,77.2776
Canada,2021-11-12,77.323784
Canada,2021-11-13,77.34752
Canada,2021-11-14,77.36832
Canada,2021-11-15,77.408936
Canada,2021-11-16,77.43817
Canada,2021-11-17,77.4859
Canada,2021-11-18,77.53008
Canada,2021-11-19,77.56294
Canada,2021-11-20,77.58614
Canada,2021-11-21,77.60493
Canada,2021-11-22,77.64356
Canada,2021-11-23,77.6647
Canada,2021-11-24,77.66554
Canada,2021-11-25,77.70969
Canada,2021-11-26,77.7949
Canada,2021-11-27,77.9201
Canada,2021-11-28,78.07744
Canada,2021-11-29,78.25493
Canada,2021-11-30,78.4332
Canada,2021-12-01,78.57053
Canada,2021-12-02,78.74822
Canada,2021-12-03,78.928894
Canada,2021-12-04,79.076225
Canada,2021-12-05,79.23902
Canada,2021-12-06,79.46288
Canada,2021-12-07,79.61079
Canada,2021-12-08,79.7617
Canada,2021-12-09,79.91162
Canada,2021-12-10,80.02391
Canada,2021-12-11,80.13138
Canada,2021-12-12,80.24786
Canada,2021-12-13,80.43351
Canada,2021-12-14,80.525856
Canada,2021-12-15,80.647446
Canada,2021-12-16,80.766556
Canada,2021-12-17,80.87106
Canada,2021-12-18,80.94665
Canada,2021-12-19,81.031166
Canada,2021-12-20,81.16881
Canada,2021-12-21,81.27882
Canada,2021-12-22,81.366516
Canada,2021-12-23,81.453926
Canada,2021-12-25,81.52623
Canada,2021-12-26,81.52754
Canada,2021-12-27,81.53438
Canada,2021-12-28,81.56872
Canada,2021-12-29,81.670265
Canada,2021-12-30,81.723114
Canada,2021-12-31,81.77526
Canada,2022-01-01,81.79584
Canada,2022-01-02,81.799286
Canada,2022-01-03,81.81922
Canada,2022-01-04,81.90779
Canada,2022-01-05,81.96283
Canada,2022-01-06,82.00948
Canada,2022-01-07,82.08409
Canada,2022-01-08,82.1272
Canada,2022-01-09,82.1701
Canada,2022-01-10,82.24143
Canada,2022-01-11,82.296394
Canada,2022-01-12,82.35538
Canada,2022-01-13,82.42615
Canada,2022-01-14,82.49734
Canada,2022-01-15,82.54729
Canada,2022-01-16,82.59644
Canada,2022-01-17,82.67839
Canada,2022-01-18,82.70827
Canada,2022-01-19,82.777596
Canada,2022-01-20,82.795876
Canada,2022-01-21,82.82959
Canada,2022-01-22,82.87011
Canada,2022-01-23,82.90725
Canada,2022-01-24,82.97157
Canada,2022-01-25,83.033554
Canada,2022-01-26,83.073524
Canada,2022-01-27,83.11652
Canada,2022-01-28,83.15771
Canada,2022-01-29,83.18799
Canada,2022-01-30,83.21428
Canada,2022-01-31,83.283485
Canada,2022-02-01,83.31703
Canada,2022-02-02,83.33535
Canada,2022-02-03,83.36313
Canada,2022-02-04,83.39347
Canada,2022-02-05,83.415535
Canada,2022-02-06,83.434044
Canada,2022-02-07,83.450806
Canada,2022-02-08,83.48897
Canada,2022-02-09,83.5124
Canada,2022-02-10,83.53984
Canada,2022-02-11,83.54768
Canada,2022-02-12,83.56518
Canada,2022-02-13,83.578514
Canada,2022-02-14,83.59123
Canada,2022-02-16,83.634834
Canada,2022-02-17,83.653824
Canada,2022-02-18,83.668594
Canada,2022-02-19,83.67909
Canada,2022-02-20,83.68567
Canada,2022-02-21,83.68972
Canada,2022-02-23,83.72885
Canada,2022-02-25,83.75547
Canada,2022-02-26,83.763504
Canada,2022-02-27,83.76952
Canada,2022-02-28,83.78171
Canada,2022-03-02,83.79902
Canada,2022-03-04,83.81858
Canada,2022-03-05,83.824394
Canada,2022-03-06,83.828926
Canada,2022-03-07,83.838356
Canada,2022-03-08,83.843346
Canada,2022-03-09,83.85137
Canada,2022-03-20,83.866905
Canada,2022-03-21,83.87123
Canada,2022-03-22,83.87655
Canada,2022-03-23,83.88381
Canada,2022-03-24,83.888794
Canada,2022-03-25,83.893295
Canada,2022-03-26,83.89717
Canada,2022-03-30,83.899086
Canada,2022-03-31,83.921036
Canada,2022-04-01,83.9261
Canada,2022-04-02,83.92991
Canada,2022-04-03,83.93338
Canada,2022-04-04,83.93497
Canada,2022-04-05,83.938095
Canada,2022-04-06,83.94506
Canada,2022-04-07,83.94957
Canada,2022-04-08,83.953
Canada,2022-04-09,83.95698
Canada,2022-04-10,83.96095
Canada,2022-04-11,83.962456
Canada,2022-04-12,83.96637
Canada,2022-04-13,83.97377
Canada,2022-04-14,83.977455
Canada,2022-04-15,83.98213
Canada,2022-04-16,83.98392
Canada,2022-04-17,83.987335
Canada,2022-04-18,83.988335
Canada,2022-04-19,83.99243
Canada,2022-04-20,84.019485
Canada,2022-04-21,84.115486
Canada,2022-04-22,84.119545
Canada,2022-04-23,84.12397
Canada,2022-04-24,84.12808
Canada,2022-04-25,84.12994
Canada,2022-04-26,84.1356
Canada,2022-04-27,84.14413
Canada,2022-04-28,84.16014
Canada,2022-04-29,84.1645
Canada,2022-04-30,84.168175
Canada,2022-05-01,84.171394
Canada,2022-05-02,84.17267
Canada,2022-05-03,84.178925
Canada,2022-05-04,84.18786
Canada,2022-05-05,84.199356
Canada,2022-05-06,84.20368
Canada,2022-05-07,84.20751
Canada,2022-05-08,84.21108
Canada,2022-05-09,84.22417
Canada,2022-05-10,84.273384
Canada,2022-06-02,84.313545
Canada,2022-06-03,84.3165
Canada,2022-06-04,84.31952
Canada,2022-06-05,84.33057
Canada,2022-06-06,84.3315
Canada,2022-06-07,84.334076
Canada,2022-06-08,84.360176
Canada,2022-06-09,84.36848
Canada,2022-06-10,84.371704
Canada,2022-06-11,84.37441
Canada,2022-06-12,84.37693
Canada,2022-06-13,84.37809
Canada,2022-06-14,84.38061
Canada,2022-06-15,84.386345
Canada,2022-06-16,84.39443
Canada,2022-06-17,84.39657
Canada,2022-06-18,84.39883
Canada,2022-06-19,84.4009
Canada,2022-06-20,84.401825
Canada,2022-06-21,84.403915
Canada,2022-06-22,84.40809
Canada,2022-06-23,84.42116
Canada,2022-06-24,84.42439
Canada,2022-06-25,84.42601
Canada,2022-06-26,84.427605
Canada,2022-06-27,84.428246
Canada,2022-06-28,84.4301
Canada,2022-06-29,84.43202
Canada,2022-06-30,84.43544
Canada,2022-07-01,84.4382
Canada,2022-07-02,84.43869
Canada,2022-07-03,84.44027
Canada,2022-07-04,84.440895
Canada,2022-07-05,84.4429
Canada,2022-07-06,84.45004
Canada,2022-07-07,84.45676
Canada,2022-07-08,84.45852
Canada,2022-07-09,84.463066
Canada,2022-07-10,84.46542
Canada,2022-07-11,84.46659
Canada,2022-07-12,84.46917
Canada,2022-07-13,84.47955
Canada,2022-07-14,84.48255
Canada,2022-07-15,84.48764
Canada,2022-07-16,84.49156
Canada,2022-07-17,84.49478
Canada,2022-07-18,84.495804
Canada,2022-07-19,84.49892
Canada,2022-07-27,84.50038
Canada,2022-07-28,84.50977
Canada,2022-08-01,84.62738
Canada,2022-08-02,84.64178
Canada,2022-08-03,84.64881
Canada,2022-08-05,84.64918
Canada,2022-08-06,84.65409
Canada,2022-08-12,84.6637
Canada,2022-08-13,84.6731
Canada,2022-08-14,84.682106
Canada,2022-08-15,84.68442
Canada,2022-08-16,84.69968
Canada,2022-08-17,84.72797
Canada,2022-08-18,84.77015
Canada,2022-08-19,84.80401
Canada,2022-08-20,84.82791
Canada,2022-08-21,84.8395
Canada,2022-08-22,84.846344
Canada,2022-08-23,84.87096
Canada,2022-08-24,84.91244
Canada,2022-08-26,84.97699
Canada,2022-08-27,84.98137
Canada,2022-08-28,84.98487
Canada,2022-08-29,85.02536
Canada,2022-08-30,85.0469
Canada,2022-08-31,85.08612
Canada,2022-09-01,85.142654
Canada,2022-09-02,85.16919
Canada,2022-09-03,85.1737
Canada,2022-09-04,85.17653
Canada,2022-09-05,85.20631
Canada,2022-09-06,85.21038
Canada,2022-09-07,85.244255
Canada,2022-09-08,85.28199
Canada,2022-09-09,85.309525
Canada,2022-09-10,85.313385
Canada,2022-09-11,85.31613
Canada,2022-09-12,85.37097
Canada,2022-09-13,85.396774
Canada,2022-09-14,85.43961
Canada,2022-09-15,85.4844
Canada,2022-09-16,85.52672
Canada,2022-09-17,85.529495
Canada,2022-09-18,85.53135
Canada,2022-09-19,85.58993
Canada,2022-09-20,85.61546
Canada,2022-09-21,85.656006
Canada,2022-09-22,85.69935
Canada,2022-09-23,85.73709
Canada,2022-09-24,85.73969
Canada,2022-09-25,85.741394
Canada,2022-09-26,85.80475
Canada,2022-09-27,85.828026
Canada,2022-09-28,85.86653
Canada,2022-09-29,85.91163
Canada,2022-09-30,85.94762
Canada,2022-10-01,85.94928
Canada,2022-10-02,85.95136
Canada,2022-10-03,86.010895
Canada,2022-10-04,86.02653
Canada,2022-10-05,86.05519
Canada,2022-10-06,86.09707
Canada,2022-10-07,86.13056
Canada,2022-10-08,86.15677
Canada,2022-10-09,86.1578
Canada,2022-10-10,86.2133
Canada,2022-10-11,86.22126
Canada,2022-10-12,86.26131
Canada,2022-10-13,86.31848
Canada,2022-10-14,86.35808
Canada,2022-10-15,86.36029
Canada,2022-10-16,86.3619
Canada,2022-10-17,86.424225
Canada,2022-10-18,86.450806
Canada,2022-10-19,86.49303
Canada,2022-10-20,86.616554
Canada,2022-10-21,86.66026
Canada,2022-10-22,86.6634
Canada,2022-10-23,86.66502
Canada,2022-10-24,86.731865
Canada,2022-10-25,86.757454
Canada,2022-10-26,86.80036
Canada,2022-10-27,86.97886
Canada,2022-10-28,87.015366
Canada,2022-10-29,87.01787
Canada,2022-10-30,87.01973
Canada,2022-10-31,87.082825
Canada,2022-11-01,87.10507
Canada,2022-11-02,87.14247
Canada,2022-11-03,87.34586
Canada,2022-11-04,87.37811
Canada,2022-11-05,87.380424
Canada,2022-11-06,87.38202
Canada,2022-11-09,87.40241
Canada,2022-11-14,87.44589
Canada,2022-11-15,87.76666
Canada,2022-11-16,87.80272
Canada,2022-11-17,87.95124
Canada,2022-11-18,87.9857
Canada,2022-11-20,87.99086
Canada,2022-11-21,88.044395
Canada,2022-11-22,88.06598
Canada,2022-11-23,88.098785
Canada,2022-11-24,88.24947
Canada,2022-11-25,88.279465
Canada,2022-11-26,88.282364
Canada,2022-11-27,88.28412
Canada,2022-11-28,88.33356
Canada,2022-11-29,88.35158
Canada,2022-11-30,88.38164
Canada,2022-12-01,88.50505
Canada,2022-12-02,88.529
Canada,2022-12-04,88.53236
Canada,2022-12-05,88.57845
Canada,2022-12-06,88.59298
Canada,2022-12-07,88.619385
Canada,2022-12-08,88.73022
Canada,2022-12-09,88.7561
Canada,2022-12-12,88.80027
Canada,2022-12-16,88.81453
Canada,2022-12-18,88.81798
Canada,2022-12-19,88.94779
Canada,2022-12-20,88.96307
Canada,2022-12-21,88.98797
Canada,2022-12-22,89.11835
Canada,2022-12-23,89.13565
Canada,2022-12-24,89.136566
Canada,2022-12-25,89.1371
Canada,2022-12-26,89.14202
Canada,2022-12-27,89.14285
Canada,2022-12-28,89.14975
Canada,2022-12-29,89.16042
Canada,2022-12-30,89.17208
Canada,2022-12-31,89.17356
Canada,2023-01-01,89.174225
Canada,2023-01-02,89.17976
Canada,2023-01-03,89.18147
Canada,2023-01-04,89.183495
Canada,2023-01-05,89.24215
Canada,2023-01-06,89.25734
Canada,2023-01-07,89.26247
Canada,2023-01-08,89.26416
Canada,2023-01-09,89.28413
Canada,2023-01-10,89.29205
Canada,2023-01-11,89.31081
Canada,2023-01-12,89.355225
Canada,2023-01-13,89.370155
Canada,2023-01-14,89.37177
Canada,2023-01-15,89.373146
Canada,2023-01-16,89.39427
Canada,2023-01-17,89.400696
Canada,2023-01-18,89.404495
Canada,2023-01-19,89.43662
Canada,2023-01-20,89.46542
Canada,2023-01-21,89.46682
Canada,2023-01-22,89.467834
Canada,2023-01-23,89.48266
Canada,2023-01-24,89.48761
Canada,2023-01-25,89.494736
China,2021-06-10,43.643623
China,2021-08-26,75.25368
China,2021-09-06,76.83243
China,2021-09-18,77.24234
China,2021-11-19,85.95409
China,2021-12-28,88.4076
China,2022-01-07,88.56877
China,2022-01-14,88.6689
China,2022-01-21,88.76314
China,2022-01-28,88.83582
China,2022-02-07,88.86081
China,2022-02-18,88.98388
China,2022-02-25,89.06261
China,2022-03-14,89.2896
China,2022-03-17,89.35506
China,2022-03-18,89.37899
China,2022-03-21,89.44375
China,2022-03-24,89.500374
China,2022-03-31,89.6525
China,2022-04-05,89.72372
China,2022-04-11,89.824196
China,2022-04-18,89.962
China,2022-04-27,90.139244
China,2022-04-28,90.15952
China,2022-05-05,90.237686
China,2022-05-12,90.3181
China,2022-05-22,90.441025
China,2022-05-26,90.485725
China,2022-06-01,90.55421
China,2022-06-04,90.57357
China,2022-06-16,90.67868
China,2022-06-23,90.756775
China,2022-06-27,90.79874
China,2022-07-07,90.90967
China,2022-07-20,91.08754
China,2022-07-22,91.12087
China,2022-08-09,91.314255
China,2022-09-07,91.41115
China,2022-11-04,91.48546
China,2022-11-28,91.54152
China,2022-12-13,91.72332
China,2023-01-12,91.92498
China,2023-01-19,91.9315
China,2023-01-26,91.93277
China,2023-02-02,91.93698
China,2023-02-09,91.938736
China,2023-04-20,92.48146
France,2020-12-27,0.0009294274
France,2020-12-28,0.002000683
France,2020-12-29,0.0025891191
France,2020-12-30,0.003277137
France,2020-12-31,0.0039576106
France,2021-01-01,0.0057666744
France,2021-01-02,0.006324935
France,2021-01-03,0.0069571263
France,2021-01-04,0.010204087
France,2021-01-05,0.021963758
France,2021-01-06,0.040810313
France,2021-01-07,0.085291564
France,2021-01-08,0.14137405
France,2021-01-09,0.15830442
France,2021-01-10,0.16738294
France,2021-01-11,0.22766899
France,2021-01-12,0.3214657
France,2021-01-13,0.41976473
France,2021-01-14,0.5451605
France,2021-01-15,0.64932877
France,2021-01-16,0.67983544
France,2021-01-17,0.6964218
France,2021-01-18,0.8260648
France,2021-01-19,1.0231396
France,2021-01-20,1.2307189
France,2021-01-21,1.4697672
France,2021-01-22,1.6524706
France,2021-01-23,1.7105508
France,2021-01-24,1.7252647
France,2021-01-25,1.8433397
France,2021-01-26,1.9948258
France,2021-01-27,2.1566699
France,2021-01-28,2.3443418
France,2021-01-29,2.4834707
France,2021-01-30,2.5274193
France,2021-01-31,2.5353272
France,2021-02-01,2.6155355
France,2021-02-02,2.7246814
France,2021-02-03,2.833812
France,2021-02-04,2.9576855
France,2021-02-05,3.060665
France,2021-02-06,3.095289
France,2021-02-07,3.1031272
France,2021-02-08,3.1738257
France,2021-02-09,3.273484
France,2021-02-10,3.3806837
France,2021-02-11,3.5124164
France,2021-02-12,3.6321526
France,2021-02-13,3.6659362
France,2021-02-14,3.6736012
France,2021-02-15,3.7311351
France,2021-02-16,3.8072093
France,2021-02-17,3.8834963
France,2021-02-18,3.9888325
France,2021-02-19,4.087045
France,2021-02-20,4.1151123
France,2021-02-21,4.1201444
France,2021-02-22,4.1767426
France,2021-02-23,4.25792
France,2021-02-24,4.3485074
France,2021-02-25,4.5003147
France,2021-02-26,4.6715527
France,2021-02-27,4.7502084
France,2021-02-28,4.759577
France,2021-03-01,4.8590765
France,2021-03-02,5.012096
France,2021-03-03,5.1879735
France,2021-03-04,5.4349113
France,2021-03-05,5.738125
France,2021-03-06,6.05195
France,2021-03-07,6.234958
France,2021-03-08,6.3966727
France,2021-03-09,6.6569257
France,2021-03-10,6.927069
France,2021-03-11,7.2936106
France,2021-03-12,7.738523
France,2021-03-13,8.087728
France,2021-03-14,8.183333
France,2021-03-15,8.422784
France,2021-03-16,8.63643
France,2021-03-17,8.863534
France,2021-03-18,9.116823
France,2021-03-19,9.463936
France,2021-03-20,9.715486
France,2021-03-21,9.790866
France,2021-03-22,10.047492
France,2021-03-23,10.425362
France,2021-03-24,10.813055
France,2021-03-25,11.328883
France,2021-03-26,11.870321
France,2021-03-27,12.164988
France,2021-03-28,12.254552
France,2021-03-29,12.560883
France,2021-03-30,12.991723
France,2021-03-31,13.388666
France,2021-04-01,13.864825
France,2021-04-02,14.289382
France,2021-04-03,14.502271
France,2021-04-04,14.572509
France,2021-04-05,14.668127
France,2021-04-06,14.995955
France,2021-04-07,15.388737
France,2021-04-08,15.898589
France,2021-04-09,16.51757
France,2021-04-10,16.838444
France,2021-04-11,16.923182
France,2021-04-12,17.280966
France,2021-04-13,17.74803
France,2021-04-14,18.19254
France,2021-04-15,18.701319
France,2021-04-16,19.213352
France,2021-04-17,19.498047
France,2021-04-18,19.57597
France,2021-04-19,19.88641
France,2021-04-20,20.2704
France,2021-04-21,20.65265
France,2021-04-22,21.086637
France,2021-04-23,21.535788
France,2021-04-24,21.823189
France,2021-04-25,21.928173
France,2021-04-26,22.261631
France,2021-04-27,22.691126
France,2021-04-28,23.143162
France,2021-04-29,23.68214
France,2021-04-30,24.243826
France,2021-05-01,24.496824
France,2021-05-02,24.635288
France,2021-05-03,25.071316
France,2021-05-04,25.54774
France,2021-05-05,26.041609
France,2021-05-06,26.61444
France,2021-05-07,27.176983
France,2021-05-08,27.512228
France,2021-05-09,27.707973
France,2021-05-10,28.18089
France,2021-05-11,28.79043
France,2021-05-12,29.445608
France,2021-05-13,29.956558
France,2021-05-14,30.64185
France,2021-05-15,31.20769
France,2021-05-16,31.513643
France,2021-05-17,32.081215
France,2021-05-18,32.77562
France,2021-05-19,33.480965
France,2021-05-20,34.24685
France,2021-05-21,34.98577
France,2021-05-22,35.509678
France,2021-05-23,35.75368
France,2021-05-24,36.150837
France,2021-05-25,36.754845
France,2021-05-26,37.378777
France,2021-05-27,38.05757
France,2021-05-28,38.705784
France,2021-05-29,39.156933
France,2021-05-30,39.31861
France,2021-05-31,39.85889
France,2021-06-01,40.509445
France,2021-06-02,41.14344
France,2021-06-03,41.84613
France,2021-06-04,42.53462
France,2021-06-05,42.994568
France,2021-06-06,43.19576
France,2021-06-07,43.708797
France,2021-06-08,44.30323
France,2021-06-09,44.884087
France,2021-06-10,45.494045
France,2021-06-11,46.07756
France,2021-06-12,46.505005
France,2021-06-13,46.663292
France,2021-06-14,47.026756
France,2021-06-15,47.491833
France,2021-06-16,47.96564
France,2021-06-17,48.445057
France,2021-06-18,48.930573
France,2021-06-19,49.2691
France,2021-06-20,49.381447
France,2021-06-21,49.676903
France,2021-06-22,50.013744
France,2021-06-23,50.366936
France,2021-06-24,50.731934
France,2021-06-25,51.075455
France,2021-06-26,51.30675
France,2021-06-27,51.39113
France,2021-06-28,51.624714
France,2021-06-29,51.900455
France,2021-06-30,52.208324
France,2021-07-01,52.557564
France,2021-07-02,52.902637
France,2021-07-03,53.116978
France,2021-07-04,53.202625
France,2021-07-05,53.456944
France,2021-07-06,53.753895
France,2021-07-07,54.07566
France,2021-07-08,54.425224
France,2021-07-09,54.770203
France,2021-07-10,54.994473
France,2021-07-11,55.08533
France,2021-07-12,55.34099
France,2021-07-13,55.774487
France,2021-07-14,56.047768
France,2021-07-15,56.57152
France,2021-07-16,57.14506
France,2021-07-17,57.536983
France,2021-07-18,57.70257
