Entity,Day,Case fatality rate of COVID-19 (%)
Canada,2021-10-30,1.6756009
Canada,2021-10-31,1.6744659
Canada,2021-11-01,1.6729046
Canada,2021-11-02,1.6711922
Canada,2021-11-03,1.6723926
Canada,2021-11-04,1.6724514
Canada,2021-11-05,1.6724981
Canada,2021-11-06,1.671159
Canada,2021-11-07,1.6696929
Canada,2021-11-08,1.6676712
Canada,2021-11-09,1.6660136
Canada,2021-11-10,1.6660932
Canada,2021-11-11,1.6651856
Canada,2021-11-12,1.6645929
Canada,2021-11-13,1.6629741
Canada,2021-11-14,1.6628193
Canada,2021-11-15,1.661168
Canada,2021-11-16,1.6598897
Canada,2021-11-17,1.6603441
Canada,2021-11-18,1.6596148
Canada,2021-11-19,1.6589206
Canada,2021-11-20,1.6580291
Canada,2021-11-21,1.6564025
Canada,2021-11-22,1.6543092
Canada,2021-11-23,1.6526284
Canada,2021-11-24,1.6517757
Canada,2021-11-25,1.651329
Canada,2021-11-26,1.650313
Canada,2021-11-27,1.6487664
Canada,2021-11-28,1.6457455
Canada,2021-11-29,1.6438577
Canada,2021-11-30,1.641953
Canada,2021-12-01,1.6413223
Canada,2021-12-02,1.640117
Canada,2021-12-03,1.6386915
Canada,2021-12-04,1.637035
Canada,2021-12-05,1.6349684
Canada,2021-12-06,1.6322558
Canada,2021-12-07,1.629464
Canada,2021-12-08,1.6283679
Canada,2021-12-09,1.6271938
Canada,2021-12-10,1.6253551
Canada,2021-12-11,1.6229302
Canada,2021-12-12,1.6200202
Canada,2021-12-13,1.6164271
Canada,2021-12-14,1.6132913
Canada,2021-12-15,1.6104705
Canada,2021-12-16,1.6081586
Canada,2021-12-17,1.6043518
Canada,2021-12-18,1.5992235
Canada,2021-12-19,1.5924399
Canada,2021-12-20,1.5849965
Canada,2021-12-21,1.5764629
Canada,2021-12-22,1.5682845
Canada,2021-12-23,1.5598471
Canada,2021-12-24,1.5491457
Canada,2021-12-25,1.5335443
Canada,2021-12-26,1.5216725
Canada,2021-12-27,1.5084444
Canada,2021-12-28,1.4974307
Canada,2021-12-29,1.4631256
Canada,2021-12-30,1.4454077
Canada,2021-12-31,1.4248955
Canada,2022-01-01,1.3995515
Canada,2022-01-02,1.3720183
Canada,2022-01-03,1.3445505
Canada,2022-01-04,1.3190447
Canada,2022-01-05,1.2985836
Canada,2022-01-06,1.2802936
Canada,2022-01-07,1.2620089
Canada,2022-01-08,1.242057
Canada,2022-01-09,1.223258
Canada,2022-01-10,1.206247
Canada,2022-01-11,1.1897168
Canada,2022-01-12,1.1759427
Canada,2022-01-13,1.1671262
Canada,2022-01-14,1.1573788
Canada,2022-01-15,1.1478235
Canada,2022-01-16,1.139019
Canada,2022-01-17,1.1320671
Canada,2022-01-18,1.1231369
Canada,2022-01-19,1.1180992
Canada,2022-01-20,1.1147468
Canada,2022-01-21,1.1121262
Canada,2022-01-22,1.109988
Canada,2022-01-23,1.1065272
Canada,2022-01-24,1.1025214
Canada,2022-01-25,1.0980409
Canada,2022-01-26,1.099221
Canada,2022-01-27,1.0998389
Canada,2022-01-28,1.1004983
Canada,2022-01-29,1.0996459
Canada,2022-01-30,1.0981014
Canada,2022-01-31,1.096405
Canada,2022-02-01,1.093821
Canada,2022-02-02,1.0947613
Canada,2022-02-03,1.095796
Canada,2022-02-04,1.0961388
Canada,2022-02-05,1.0964677
Canada,2022-02-06,1.096312
Canada,2022-02-07,1.0953807
Canada,2022-02-08,1.0943928
Canada,2022-02-09,1.0956283
Canada,2022-02-10,1.0963271
Canada,2022-02-11,1.097051
Canada,2022-02-12,1.0969048
Canada,2022-02-13,1.0976979
Canada,2022-02-14,1.097134
Canada,2022-02-15,1.0953934
Canada,2022-02-16,1.0968114
Canada,2022-02-17,1.0977709
Canada,2022-02-18,1.0983611
Canada,2022-02-19,1.098662
Canada,2022-02-20,1.0985025
Canada,2022-02-21,1.0974883
Canada,2022-02-22,1.0967579
Canada,2022-02-23,1.0957471
Canada,2022-02-24,1.0968565
Canada,2022-02-25,1.097472
Canada,2022-02-26,1.097716
Canada,2022-02-27,1.098387
Canada,2022-02-28,1.0990765
Canada,2022-03-01,1.0978994
Canada,2022-03-02,1.0976931
Canada,2022-03-03,1.0976615
Canada,2022-03-04,1.0980908
Canada,2022-03-05,1.0982167
Canada,2022-03-06,1.0980859
Canada,2022-03-07,1.0979146
Canada,2022-03-08,1.097436
Canada,2022-03-09,1.0971644
Canada,2022-03-10,1.0969845
Canada,2022-03-11,1.096889
Canada,2022-03-12,1.0966094
Canada,2022-03-13,1.0978413
Canada,2022-03-14,1.0976671
Canada,2022-03-15,1.0968611
Canada,2022-03-16,1.0964396
Canada,2022-03-17,1.0959224
Canada,2022-03-18,1.0955625
Canada,2022-03-19,1.0952469
Canada,2022-03-20,1.0946319
Canada,2022-03-21,1.0945945
Canada,2022-03-22,1.0935009
Canada,2022-03-23,1.0933436
Canada,2022-03-24,1.0911925
Canada,2022-03-25,1.0902632
Canada,2022-03-26,1.0893703
Canada,2022-03-27,1.0887932
Canada,2022-03-28,1.0876509
Canada,2022-03-29,1.0862399
Canada,2022-03-30,1.085353
Canada,2022-03-31,1.0825008
Canada,2022-04-01,1.081337
Canada,2022-04-02,1.0796994
Canada,2022-04-03,1.0786556
Canada,2022-04-04,1.0770448
Canada,2022-04-05,1.075185
Canada,2022-04-06,1.073916
Canada,2022-04-07,1.0700094
Canada,2022-04-08,1.0690153
Canada,2022-04-09,1.0677539
Canada,2022-04-10,1.0664524
Canada,2022-04-11,1.0652049
Canada,2022-04-12,1.0634747
Canada,2022-04-13,1.0607401
Canada,2022-04-14,1.0589628
Canada,2022-04-15,1.0576471
Canada,2022-04-16,1.0566587
Canada,2022-04-17,1.0557041
Canada,2022-04-18,1.0550872
Canada,2022-04-19,1.0543733
Canada,2022-04-20,1.0515982
Canada,2022-04-21,1.0502888
Canada,2022-04-22,1.0510013
Canada,2022-04-23,1.0501891
Canada,2022-04-24,1.0498606
Canada,2022-04-25,1.0507684
Canada,2022-04-26,1.0498091
Canada,2022-04-27,1.0481964
Canada,2022-04-28,1.0477917
Canada,2022-04-29,1.0476533
Canada,2022-04-30,1.0472968
Canada,2022-05-01,1.0473144
Canada,2022-05-02,1.0490973
Canada,2022-05-03,1.048768
Canada,2022-05-04,1.0478517
Canada,2022-05-05,1.0481495
Canada,2022-05-06,1.0486591
Canada,2022-05-07,1.0488062
Canada,2022-05-08,1.04879
Canada,2022-05-09,1.0515263
Canada,2022-05-10,1.0510653
Canada,2022-05-11,1.0502647
Canada,2022-05-12,1.051687
Canada,2022-05-13,1.0523591
Canada,2022-05-14,1.0525569
Canada,2022-05-15,1.0530056
Canada,2022-05-16,1.0569016
Canada,2022-05-17,1.0565418
Canada,2022-05-18,1.056231
Canada,2022-05-19,1.0569546
Canada,2022-05-20,1.0570694
Canada,2022-05-21,1.0574114
Canada,2022-05-22,1.0577703
Canada,2022-05-23,1.0597259
Canada,2022-05-24,1.0594822
Canada,2022-05-25,1.0591506
Canada,2022-05-26,1.0595386
Canada,2022-05-27,1.0601318
Canada,2022-05-28,1.0604104
Canada,2022-05-29,1.0605758
Canada,2022-05-30,1.0637244
Canada,2022-05-31,1.0634087
Canada,2022-06-01,1.0629594
Canada,2022-06-02,1.0638114
Canada,2022-06-03,1.064164
Canada,2022-06-04,1.063892
Canada,2022-06-05,1.0637572
Canada,2022-06-06,1.0637678
Canada,2022-06-07,1.0636505
Canada,2022-06-08,1.0635501
Canada,2022-06-09,1.0632721
Canada,2022-06-10,1.0630891
Canada,2022-06-11,1.0622728
Canada,2022-06-12,1.0622728
Canada,2022-06-13,1.0622728
Canada,2022-06-14,1.0622728
Canada,2022-06-15,1.0622728
Canada,2022-06-16,1.0622728
Canada,2022-06-17,1.0622728
Canada,2022-06-18,1.0474955
Canada,2022-06-19,1.0474955
Canada,2022-06-20,1.0474955
Canada,2022-06-21,1.0474955
Canada,2022-06-22,1.0474955
Canada,2022-06-23,1.0474955
Canada,2022-06-24,1.0474955
Canada,2022-06-25,1.0470128
Canada,2022-06-26,1.0470128
Canada,2022-06-27,1.0470128
Canada,2022-06-28,1.0470128
Canada,2022-06-29,1.0470128
Canada,2022-06-30,1.0470128
Canada,2022-07-01,1.0470128
Canada,2022-07-02,1.0458513
Canada,2022-07-03,1.0458513
Canada,2022-07-04,1.0458513
Canada,2022-07-05,1.0458513
Canada,2022-07-06,1.0458513
Canada,2022-07-07,1.0458513
Canada,2022-07-08,1.0458513
Canada,2022-07-09,1.0437108
Canada,2022-07-10,1.0437108
Canada,2022-07-11,1.0437108
Canada,2022-07-12,1.0437108
Canada,2022-07-13,1.0437108
Canada,2022-07-14,1.0437108
Canada,2022-07-15,1.0437108
Canada,2022-07-16,1.0408698
Canada,2022-07-17,1.0408698
Canada,2022-07-18,1.0408698
Canada,2022-07-19,1.0408698
Canada,2022-07-20,1.0408698
Canada,2022-07-21,1.0408698
Canada,2022-07-22,1.0408698
Canada,2022-07-23,1.0384984
Canada,2022-07-24,1.0384984
Canada,2022-07-25,1.0384984
Canada,2022-07-26,1.0384984
Canada,2022-07-27,1.0384984
Canada,2022-07-28,1.0384984
Canada,2022-07-29,1.0384984
Canada,2022-07-30,1.037145
Canada,2022-07-31,1.037145
Canada,2022-08-01,1.037145
Canada,2022-08-02,1.037145
Canada,2022-08-03,1.037145
Canada,2022-08-04,1.037145
Canada,2022-08-05,1.037145
Canada,2022-08-06,1.0362606
Canada,2022-08-07,1.0362606
Canada,2022-08-08,1.0362606
Canada,2022-08-09,1.0362606
Canada,2022-08-10,1.0362606
Canada,2022-08-11,1.0362606
Canada,2022-08-12,1.0362606
Canada,2022-08-13,1.0381968
Canada,2022-08-14,1.0381968
Canada,2022-08-15,1.0381968
Canada,2022-08-16,1.0381968
Canada,2022-08-17,1.0381968
Canada,2022-08-18,1.0381968
Canada,2022-08-19,1.0381968
Canada,2022-08-20,1.0384578
Canada,2022-08-21,1.0384578
Canada,2022-08-22,1.0384578
Canada,2022-08-23,1.0384578
Canada,2022-08-24,1.0384578
Canada,2022-08-25,1.0384578
Canada,2022-08-26,1.0384578
Canada,2022-08-27,1.0399051
Canada,2022-08-28,1.0399051
Canada,2022-08-29,1.0399051
Canada,2022-08-30,1.0399051
Canada,2022-08-31,1.0399051
Canada,2022-09-01,1.0399051
Canada,2022-09-02,1.0399051
Canada,2022-09-03,1.0418806
Canada,2022-09-04,1.0418806
Canada,2022-09-05,1.0418806
Canada,2022-09-06,1.0418806
Canada,2022-09-07,1.0418806
Canada,2022-09-08,1.0418806
Canada,2022-09-09,1.0418806
Canada,2022-09-10,1.0433186
Canada,2022-09-11,1.0433186
Canada,2022-09-12,1.0433186
Canada,2022-09-13,1.0433186
Canada,2022-09-14,1.0433186
Canada,2022-09-15,1.0433186
Canada,2022-09-16,1.0433186
Canada,2022-09-17,1.0445617
Canada,2022-09-18,1.0445617
Canada,2022-09-19,1.0445617
Canada,2022-09-20,1.0445617
Canada,2022-09-21,1.0445617
Canada,2022-09-22,1.0445617
Canada,2022-09-23,1.0445617
Canada,2022-09-24,1.0455191
Canada,2022-09-25,1.0455191
Canada,2022-09-26,1.0455191
Canada,2022-09-27,1.0455191
Canada,2022-09-28,1.0455191
Canada,2022-09-29,1.0455191
Canada,2022-09-30,1.0455191
Canada,2022-10-01,1.0458733
Canada,2022-10-02,1.0458733
Canada,2022-10-03,1.0458733
Canada,2022-10-04,1.0458733
Canada,2022-10-05,1.0458733
Canada,2022-10-06,1.0458733
Canada,2022-10-07,1.0458733
Canada,2022-10-08,1.0464728
Canada,2022-10-09,1.0464728
Canada,2022-10-10,1.0464728
Canada,2022-10-11,1.0464728
Canada,2022-10-12,1.0464728
Canada,2022-10-13,1.0464728
Canada,2022-10-14,1.0464728
Canada,2022-10-15,1.0481801
Canada,2022-10-16,1.0481801
Canada,2022-10-17,1.0481801
Canada,2022-10-18,1.0481801
Canada,2022-10-19,1.0481801
Canada,2022-10-20,1.0481801
Canada,2022-10-21,1.0481801
Canada,2022-10-22,1.0517474
Canada,2022-10-23,1.0517474
Canada,2022-10-24,1.0517474
Canada,2022-10-25,1.0517474
Canada,2022-10-26,1.0517474
Canada,2022-10-27,1.0517474
Canada,2022-10-28,1.0517474
Canada,2022-10-29,1.0553256
Canada,2022-10-30,1.0553256
Canada,2022-10-31,1.0553256
Canada,2022-11-01,1.0553256
Canada,2022-11-02,1.0553256
Canada,2022-11-03,1.0553256
Canada,2022-11-04,1.0553256
Canada,2022-11-05,1.0588729
Canada,2022-11-06,1.0588729
Canada,2022-11-07,1.0588729
Canada,2022-11-08,1.0588729
Canada,2022-11-09,1.0588729
Canada,2022-11-10,1.0588729
Canada,2022-11-11,1.0588729
Canada,2022-11-12,1.0622786
Canada,2022-11-13,1.0622786
Canada,2022-11-14,1.0622786
Canada,2022-11-15,1.0622786
Canada,2022-11-16,1.0622786
Canada,2022-11-17,1.0622786
Canada,2022-11-18,1.0622786
Canada,2022-11-19,1.0654992
Canada,2022-11-20,1.0654992
Canada,2022-11-21,1.0654992
Canada,2022-11-22,1.0654992
Canada,2022-11-23,1.0654992
Canada,2022-11-24,1.0654992
Canada,2022-11-25,1.0654992
Canada,2022-11-26,1.0692767
Canada,2022-11-27,1.0692767
Canada,2022-11-28,1.0692767
Canada,2022-11-29,1.0692767
Canada,2022-11-30,1.0692767
Canada,2022-12-01,1.0692767
Canada,2022-12-02,1.0692767
Canada,2022-12-03,1.0725793
Canada,2022-12-04,1.0725793
Canada,2022-12-05,1.0725793
Canada,2022-12-06,1.0725793
Canada,2022-12-07,1.0725793
Canada,2022-12-08,1.0725793
Canada,2022-12-09,1.0725793
Canada,2022-12-10,1.0750812
Canada,2022-12-11,1.0750812
Canada,2022-12-12,1.0750812
Canada,2022-12-13,1.0750812
Canada,2022-12-14,1.0750812
Canada,2022-12-15,1.0750812
Canada,2022-12-16,1.0750812
Canada,2022-12-17,1.0773523
Canada,2022-12-18,1.0773523
Canada,2022-12-19,1.0773523
Canada,2022-12-20,1.0773523
Canada,2022-12-21,1.0773523
Canada,2022-12-22,1.0773523
Canada,2022-12-23,1.0773523
Canada,2022-12-24,1.0816988
Canada,2022-12-25,1.0816988
Canada,2022-12-26,1.0816988
Canada,2022-12-27,1.0816988
Canada,2022-12-28,1.0816988
Canada,2022-12-29,1.0816988
Canada,2022-12-30,1.0816988
Canada,2022-12-31,1.0855417
Canada,2023-01-01,1.0855417
Canada,2023-01-02,1.0855417
Canada,2023-01-03,1.0855417
Canada,2023-01-04,1.0855417
Canada,2023-01-05,1.0855417
Canada,2023-01-06,1.0855417
Canada,2023-01-07,1.087245
Canada,2023-01-08,1.087245
Canada,2023-01-09,1.087245
Canada,2023-01-10,1.087245
Canada,2023-01-11,1.087245
Canada,2023-01-12,1.087245
Canada,2023-01-13,1.087245
Canada,2023-01-14,1.0905455
Canada,2023-01-15,1.0905455
Canada,2023-01-16,1.0905455
Canada,2023-01-17,1.0905455
Canada,2023-01-18,1.0905455
Canada,2023-01-19,1.0905455
Canada,2023-01-20,1.0905455
Canada,2023-01-21,1.0939128
Canada,2023-01-22,1.0939128
Canada,2023-01-23,1.0939128
Canada,2023-01-24,1.0939128
Canada,2023-01-25,1.0939128
Canada,2023-01-26,1.0939128
Canada,2023-01-27,1.0939128
Canada,2023-01-28,1.0972677
Canada,2023-01-29,1.0972677
Canada,2023-01-30,1.0972677
Canada,2023-01-31,1.0972677
Canada,2023-02-01,1.0972677
Canada,2023-02-02,1.0972677
Canada,2023-02-03,1.0972677
Canada,2023-02-04,1.1003056
Canada,2023-02-05,1.1003056
Canada,2023-02-06,1.1003056
Canada,2023-02-07,1.1003056
Canada,2023-02-08,1.1003056
Canada,2023-02-09,1.1003056
Canada,2023-02-10,1.1003056
Canada,2023-02-11,1.1027619
Canada,2023-02-12,1.1027619
Canada,2023-02-13,1.1027619
Canada,2023-02-14,1.1027619
Canada,2023-02-15,1.1027619
Canada,2023-02-16,1.1027619
Canada,2023-02-17,1.1027619
Canada,2023-02-18,1.1049043
Canada,2023-02-19,1.1049043
Canada,2023-02-20,1.1049043
Canada,2023-02-21,1.1049043
Canada,2023-02-22,1.1049043
Canada,2023-02-23,1.1049043
Canada,2023-02-24,1.1049043
Canada,2023-02-25,1.106236
Canada,2023-02-26,1.106236
Canada,2023-02-27,1.106236
Canada,2023-02-28,1.106236
Canada,2023-03-01,1.106236
Canada,2023-03-02,1.106236
Canada,2023-03-03,1.106236
Canada,2023-03-04,1.1076195
Canada,2023-03-05,1.1076195
Canada,2023-03-06,1.1076195
Canada,2023-03-07,1.1076195
Canada,2023-03-08,1.1076195
Canada,2023-03-09,1.1076195
Canada,2023-03-10,1.1076195
Canada,2023-03-11,1.1089622
Canada,2023-03-12,1.1089622
Canada,2023-03-13,1.1089622
Canada,2023-03-14,1.1089622
Canada,2023-03-15,1.1089622
Canada,2023-03-16,1.1089622
Canada,2023-03-17,1.1089622
Canada,2023-03-18,1.1108198
Canada,2023-03-19,1.1108198
Canada,2023-03-20,1.1108198
Canada,2023-03-21,1.1108198
Canada,2023-03-22,1.1108198
Canada,2023-03-23,1.1108198
Canada,2023-03-24,1.1108198
Canada,2023-03-25,1.1120796
Canada,2023-03-26,1.1120796
Canada,2023-03-27,1.1120796
Canada,2023-03-28,1.1120796
Canada,2023-03-29,1.1120796
Canada,2023-03-30,1.1120796
Canada,2023-03-31,1.1120796
Canada,2023-04-01,1.1130224
Canada,2023-04-02,1.1130224
Canada,2023-04-03,1.1130224
Canada,2023-04-04,1.1130224
Canada,2023-04-05,1.1130224
Canada,2023-04-06,1.1130224
Canada,2023-04-07,1.1130224
Canada,2023-04-08,1.1130224
Canada,2023-04-09,1.1144904
Canada,2023-04-10,1.1144904
Canada,2023-04-11,1.1144904
Canada,2023-04-12,1.1144904
Canada,2023-04-13,1.1144904
Canada,2023-04-14,1.1144904
Canada,2023-04-15,1.1144904
Canada,2023-04-16,1.1161225
Canada,2023-04-17,1.1161225
Canada,2023-04-18,1.1161225
Canada,2023-04-19,1.1161225
Canada,2023-04-20,1.1161225
Canada,2023-04-21,1.1161225
Canada,2023-04-22,1.1161225
Canada,2023-04-23,1.1170952
Canada,2023-04-24,1.1170952
Canada,2023-04-25,1.1170952
Canada,2023-04-26,1.1170952
Canada,2023-04-27,1.1170952
Canada,2023-04-28,1.1170952
Canada,2023-04-29,1.1170952
Canada,2023-04-30,1.1189306
Canada,2023-05-01,1.1189306
Canada,2023-05-02,1.1189306
Canada,2023-05-03,1.1189306
Canada,2023-05-04,1.1189306
Canada,2023-05-05,1.1189306
Canada,2023-05-06,1.1189306
Canada,2023-05-07,1.1206983
Canada,2023-05-08,1.1206983
Canada,2023-05-09,1.1206983
Canada,2023-05-10,1.1206983
Canada,2023-05-11,1.1206983
Canada,2023-05-12,1.1206983
Canada,2023-05-13,1.1206983
Canada,2023-05-14,1.1221559
Canada,2023-05-15,1.1221559
Canada,2023-05-16,1.1227283
Canada,2023-05-17,1.1227283
Canada,2023-05-18,1.1227283
Canada,2023-05-19,1.1227283
Canada,2023-05-20,1.1227283
Canada,2023-05-21,1.1227283
Canada,2023-05-22,1.1227283
Canada,2023-05-23,1.1230837
Canada,2023-05-24,1.1230837
Canada,2023-05-25,1.1230837
Canada,2023-05-26,1.1230837
Canada,2023-05-27,1.1230837
Canada,2023-05-28,1.1230837
Canada,2023-05-29,1.1230837
Canada,2023-05-30,1.1234396
Canada,2023-05-31,1.1234396
Canada,2023-06-01,1.1234396
Canada,2023-06-02,1.1234396
Canada,2023-06-03,1.1234396
Canada,2023-06-04,1.1234396
Canada,2023-06-05,1.1234396
Canada,2023-06-06,1.1237555
Canada,2023-06-07,1.1237555
Canada,2023-06-08,1.1237555
Canada,2023-06-09,1.1237555
Canada,2023-06-10,1.1237555
Canada,2023-06-11,1.1237555
Canada,2023-06-12,1.1237555
Canada,2023-06-13,1.1240468
Canada,2023-06-14,1.1240468
Canada,2023-06-15,1.1240468
Canada,2023-06-16,1.1240468
Canada,2023-06-17,1.1240468
Canada,2023-06-18,1.1240468
Canada,2023-06-19,1.1240468
Canada,2023-06-20,1.1243105
Canada,2023-06-21,1.1243105
Canada,2023-06-22,1.1243105
Canada,2023-06-23,1.1243105
Canada,2023-06-24,1.1243105
Canada,2023-06-25,1.1243105
Canada,2023-06-26,1.1243105
Canada,2023-06-27,1.1245555
Canada,2023-06-28,1.1245555
Canada,2023-06-29,1.1245555
Canada,2023-06-30,1.1245555
Canada,2023-07-01,1.1245555
Canada,2023-07-02,1.1245555
Canada,2023-07-03,1.1245555
Canada,2023-07-04,1.1246586
Canada,2023-07-05,1.1246586
Canada,2023-07-06,1.1246586
Canada,2023-07-07,1.1246586
Canada,2023-07-08,1.1246586
Canada,2023-07-09,1.1246586
Canada,2023-07-10,1.1246586
Canada,2023-07-11,1.1250098
Canada,2023-07-12,1.1250098
Canada,2023-07-13,1.1250098
Canada,2023-07-14,1.1250098
Canada,2023-07-15,1.1250098
Canada,2023-07-16,1.1250098
Canada,2023-07-17,1.1250098
Canada,2023-07-18,1.1252553
Canada,2023-07-19,1.1252553
Canada,2023-07-20,1.1252553
Canada,2023-07-21,1.1252553
Canada,2023-07-22,1.1252553
Canada,2023-07-23,1.1252553
Canada,2023-07-24,1.1252553
Canada,2023-07-25,1.1254834
Canada,2023-07-26,1.1254834
Canada,2023-07-27,1.1254834
Canada,2023-07-28,1.1254834
Canada,2023-07-29,1.1254834
Canada,2023-07-30,1.1254834
Canada,2023-07-31,1.1254834
Canada,2023-08-01,1.125767
Canada,2023-08-02,1.125767
Canada,2023-08-03,1.125767
Canada,2023-08-04,1.125767
Canada,2023-08-05,1.125767
Canada,2023-08-06,1.125767
Canada,2023-08-07,1.125767
Canada,2023-08-08,1.1259775
Canada,2023-08-09,1.1259775
Canada,2023-08-10,1.1259775
Canada,2023-08-11,1.1259775
Canada,2023-08-12,1.1259775
Canada,2023-08-13,1.1259775
Canada,2023-08-14,1.1259775
Canada,2023-08-15,1.1260412
Canada,2023-08-16,1.1260412
Canada,2023-08-17,1.1260412
Canada,2023-08-18,1.1260412
Canada,2023-08-19,1.1260412
Canada,2023-08-20,1.1260412
Canada,2023-08-21,1.1260412
Canada,2023-08-22,1.1261151
Canada,2023-08-23,1.1261151
Canada,2023-08-24,1.1261151
Canada,2023-08-25,1.1261151
Canada,2023-08-26,1.1261151
Canada,2023-08-27,1.1261151
Canada,2023-08-28,1.1261151
Canada,2023-08-29,1.1266464
Canada,2023-08-30,1.1266464
Canada,2023-08-31,1.1266464
Canada,2023-09-01,1.1266464
Canada,2023-09-02,1.1266464
Canada,2023-09-03,1.1266464
Canada,2023-09-04,1.1266464
Canada,2023-09-05,1.1273686
Canada,2023-09-06,1.1273686
Canada,2023-09-07,1.1273686
Canada,2023-09-08,1.1273686
Canada,2023-09-09,1.1273686
Canada,2023-09-10,1.1273686
Canada,2023-09-11,1.1273686
Canada,2023-09-12,1.1278272
Canada,2023-09-13,1.1278272
Canada,2023-09-14,1.1278272
Canada,2023-09-15,1.1278272
Canada,2023-09-16,1.1278272
Canada,2023-09-17,1.1278272
Canada,2023-09-18,1.1278272
Canada,2023-09-19,1.1282923
Canada,2023-09-20,1.1282923
Canada,2023-09-21,1.1282923
Canada,2023-09-22,1.1282923
Canada,2023-09-23,1.1282923
Canada,2023-09-24,1.1282923
Canada,2023-09-25,1.1282923
Canada,2023-09-26,1.1289604
Canada,2023-09-27,1.1289604
Canada,2023-09-28,1.1289604
Canada,2023-09-29,1.1289604
Canada,2023-09-30,1.1289604
Canada,2023-10-01,1.1289604
Canada,2023-10-02,1.1289604
Canada,2023-10-03,1.1300944
Canada,2023-10-04,1.1300944
Canada,2023-10-05,1.1300944
Canada,2023-10-06,1.1300944
Canada,2023-10-07,1.1300944
Canada,2023-10-08,1.1300944
Canada,2023-10-09,1.1300944
Canada,2023-10-10,1.1307913
Canada,2023-10-11,1.1307913
Canada,2023-10-12,1.1307913
Canada,2023-10-13,1.1307913
Canada,2023-10-14,1.1307913
Canada,2023-10-15,1.1307913
Canada,2023-10-16,1.1307913
Canada,2023-10-17,1.131768
Canada,2023-10-18,1.131768
Canada,2023-10-19,1.131768
Canada,2023-10-20,1.131768
Canada,2023-10-21,1.131768
Canada,2023-10-22,1.131768
Canada,2023-10-23,1.131768
Canada,2023-10-24,1.1328927
Canada,2023-10-25,1.1328927
Canada,2023-10-26,1.1328927
Canada,2023-10-27,1.1328927
Canada,2023-10-28,1.1328927
Canada,2023-10-29,1.1328927
Canada,2023-10-30,1.1328927
Canada,2023-10-31,1.1336112
Canada,2023-11-01,1.1336112
Canada,2023-11-02,1.1336112
Canada,2023-11-03,1.1336112
Canada,2023-11-04,1.1336112
Canada,2023-11-05,1.1336112
Canada,2023-11-06,1.1336112
Canada,2023-11-07,1.1345749
Canada,2023-11-08,1.1345749
Canada,2023-11-09,1.1345749
Canada,2023-11-10,1.1345749
Canada,2023-11-11,1.1345749
Canada,2023-11-12,1.1345749
Canada,2023-11-13,1.1345749
Canada,2023-11-14,1.1354986
Canada,2023-11-15,1.1354986
Canada,2023-11-16,1.1354986
Canada,2023-11-17,1.1354986
Canada,2023-11-18,1.1354986
Canada,2023-11-19,1.1354986
Canada,2023-11-20,1.1354986
Canada,2023-11-21,1.1362439
Canada,2023-11-22,1.1362439
Canada,2023-11-23,1.1362439
Canada,2023-11-24,1.1362439
Canada,2023-11-25,1.1362439
Canada,2023-11-26,1.1362439
Canada,2023-11-27,1.1362439
Canada,2023-11-28,1.1375557
Canada,2023-11-29,1.1375557
Canada,2023-11-30,1.1375557
Canada,2023-12-01,1.1375557
Canada,2023-12-02,1.1375557
Canada,2023-12-03,1.1375557
Canada,2023-12-04,1.1375557
Canada,2023-12-05,1.1381998
Canada,2023-12-06,1.1381998
Canada,2023-12-07,1.1381998
Canada,2023-12-08,1.1381998
Canada,2023-12-09,1.1381998
Canada,2023-12-10,1.1381998
Canada,2023-12-11,1.1381998
Canada,2023-12-12,1.1384516
Canada,2023-12-13,1.1384516
Canada,2023-12-14,1.1384516
Canada,2023-12-15,1.1384516
Canada,2023-12-16,1.1384516
Canada,2023-12-17,1.1384516
Canada,2023-12-18,1.1384516
Canada,2023-12-19,1.1389571
Canada,2023-12-20,1.1389571
Canada,2023-12-21,1.1389571
Canada,2023-12-22,1.1389571
Canada,2023-12-23,1.1389571
Canada,2023-12-24,1.1389571
Canada,2023-12-25,1.1389571
Canada,2023-12-26,1.1403081
Canada,2023-12-27,1.1403081
Canada,2023-12-28,1.1403081
Canada,2023-12-29,1.1403081
Canada,2023-12-30,1.1403081
Canada,2023-12-31,1.1403081
Canada,2024-01-01,1.1403081
Canada,2024-01-02,1.1410004
Canada,2024-01-03,1.1410004
Canada,2024-01-04,1.1410004
Canada,2024-01-05,1.1410004
