Entity,Day,"Daily new confirmed cases of COVID-19 per million people (rolling 7-day average, right-aligned)","Daily new confirmed deaths due to COVID-19 per million people (rolling 7-day average, right-aligned)"
Germany,2021-06-18,23.890457,0.1138288
Germany,2021-06-19,23.890457,0.1138288
Germany,2021-06-20,12.376759,0.079850055
Germany,2021-06-21,12.376759,0.079850055
Germany,2021-06-22,12.376759,0.079850055
Germany,2021-06-23,12.376759,0.079850055
Germany,2021-06-24,12.376759,0.079850055
Germany,2021-06-25,12.376759,0.079850055
Germany,2021-06-26,12.376759,0.079850055
Germany,2021-06-27,8.2551365,0.050968118
Germany,2021-06-28,8.2551365,0.050968118
Germany,2021-06-29,8.2551365,0.050968118
Germany,2021-06-30,8.2551365,0.050968118
Germany,2021-07-01,8.2551365,0.050968118
Germany,2021-07-02,8.2551365,0.050968118
Germany,2021-07-03,8.2551365,0.050968118
Germany,2021-07-04,7.454937,0.04247343
Germany,2021-07-05,7.454937,0.04247343
Germany,2021-07-06,7.454937,0.04247343
Germany,2021-07-07,7.454937,0.04247343
Germany,2021-07-08,7.454937,0.04247343
Germany,2021-07-09,7.454937,0.04247343
Germany,2021-07-10,7.454937,0.04247343
Germany,2021-07-11,9.508952,0.04247343
Germany,2021-07-12,9.508952,0.04247343
Germany,2021-07-13,9.508952,0.04247343
Germany,2021-07-14,9.508952,0.04247343
Germany,2021-07-15,9.508952,0.04247343
Germany,2021-07-16,9.508952,0.04247343
Germany,2021-07-17,9.508952,0.04247343
Germany,2021-07-18,15.482416,0.050968118
Germany,2021-07-19,15.482416,0.050968118
Germany,2021-07-20,15.482416,0.050968118
Germany,2021-07-21,15.482416,0.050968118
Germany,2021-07-22,15.482416,0.050968118
Germany,2021-07-23,15.482416,0.050968118
Germany,2021-07-24,15.482416,0.050968118
Germany,2021-07-25,21.484762,0.06795749
Germany,2021-07-26,21.484762,0.06795749
Germany,2021-07-27,21.484762,0.06795749
Germany,2021-07-28,21.484762,0.06795749
Germany,2021-07-29,21.484762,0.06795749
Germany,2021-07-30,21.484762,0.06795749
Germany,2021-07-31,21.484762,0.06795749
Germany,2021-08-01,26.370905,0.12232349
Germany,2021-08-02,26.370905,0.12232349
Germany,2021-08-03,26.370905,0.12232349
Germany,2021-08-04,26.370905,0.12232349
Germany,2021-08-05,26.370905,0.12232349
Germany,2021-08-06,26.370905,0.12232349
Germany,2021-08-07,26.370905,0.12232349
Germany,2021-08-08,34.697395,0.15120542
Germany,2021-08-09,34.697395,0.15120542
Germany,2021-08-10,34.697395,0.15120542
Germany,2021-08-11,34.697395,0.15120542
Germany,2021-08-12,34.697395,0.15120542
Germany,2021-08-13,34.697395,0.15120542
Germany,2021-08-14,34.697395,0.15120542
Germany,2021-08-15,54.49681,0.24464698
Germany,2021-08-16,54.49681,0.24464698
Germany,2021-08-17,54.49681,0.24464698
Germany,2021-08-18,54.49681,0.24464698
Germany,2021-08-19,54.49681,0.24464698
Germany,2021-08-20,54.49681,0.24464698
Germany,2021-08-21,54.49681,0.24464698
Germany,2021-08-22,84.35564,0.38056195
Germany,2021-08-23,84.35564,0.38056195
Germany,2021-08-24,84.35564,0.38056195
Germany,2021-08-25,84.35564,0.38056195
Germany,2021-08-26,84.35564,0.38056195
Germany,2021-08-27,84.35564,0.38056195
Germany,2021-08-28,84.35564,0.38056195
Germany,2021-08-29,112.76017,0.596327
Germany,2021-08-30,112.76017,0.596327
Germany,2021-08-31,112.76017,0.596327
Germany,2021-09-01,112.76017,0.596327
Germany,2021-09-02,112.76017,0.596327
Germany,2021-09-03,112.76017,0.596327
Germany,2021-09-04,112.76017,0.596327
Germany,2021-09-05,126.97348,0.7339409
Germany,2021-09-06,126.97348,0.7339409
Germany,2021-09-07,126.97348,0.7339409
Germany,2021-09-08,126.97348,0.7339409
Germany,2021-09-09,126.97348,0.7339409
Germany,2021-09-10,126.97348,0.7339409
Germany,2021-09-11,126.97348,0.7339409
Germany,2021-09-12,121.73905,0.76282287
Germany,2021-09-13,121.73905,0.76282287
Germany,2021-09-14,121.73905,0.76282287
Germany,2021-09-15,121.73905,0.76282287
Germany,2021-09-16,121.73905,0.76282287
Germany,2021-09-17,121.73905,0.76282287
Germany,2021-09-18,121.73905,0.76282287
Germany,2021-09-19,104.43538,0.6540909
Germany,2021-09-20,104.43538,0.6540909
Germany,2021-09-21,104.43538,0.6540909
Germany,2021-09-22,104.43538,0.6540909
Germany,2021-09-23,104.43538,0.6540909
Germany,2021-09-24,104.43538,0.6540909
Germany,2021-09-25,104.43538,0.6540909
Germany,2021-09-26,91.10212,0.6014238
Germany,2021-09-27,91.10212,0.6014238
Germany,2021-09-28,91.10212,0.6014238
Germany,2021-09-29,91.10212,0.6014238
Germany,2021-09-30,91.10212,0.6014238
Germany,2021-10-01,91.10212,0.6014238
Germany,2021-10-02,91.10212,0.6014238
Germany,2021-10-03,95.95768,0.71865046
Germany,2021-10-04,95.95768,0.71865046
Germany,2021-10-05,95.95768,0.71865046
Germany,2021-10-06,95.95768,0.71865046
Germany,2021-10-07,95.95768,0.71865046
Germany,2021-10-08,95.95768,0.71865046
Germany,2021-10-09,95.95768,0.71865046
Germany,2021-10-10,98.58084,0.8307803
Germany,2021-10-11,98.58084,0.8307803
Germany,2021-10-12,98.58084,0.8307803
Germany,2021-10-13,98.58084,0.8307803
Germany,2021-10-14,98.58084,0.8307803
Germany,2021-10-15,98.58084,0.8307803
Germany,2021-10-16,98.58084,0.8307803
Germany,2021-10-17,111.04085,0.9870826
Germany,2021-10-18,111.04085,0.9870826
Germany,2021-10-19,111.04085,0.9870826
Germany,2021-10-20,111.04085,0.9870826
Germany,2021-10-21,111.04085,0.9870826
Germany,2021-10-22,111.04085,0.9870826
Germany,2021-10-23,111.04085,0.9870826
Germany,2021-10-24,166.02525,1.7855831
Germany,2021-10-25,166.02525,1.7855831
Germany,2021-10-26,166.02525,1.7855831
Germany,2021-10-27,166.02525,1.7855831
Germany,2021-10-28,166.02525,1.7855831
Germany,2021-10-29,166.02525,1.7855831
Germany,2021-10-30,166.02525,1.7855831
Germany,2021-10-31,232.7731,2.164446
Germany,2021-11-01,232.7731,2.164446
Germany,2021-11-02,232.7731,2.164446
Germany,2021-11-03,232.7731,2.164446
Germany,2021-11-04,232.7731,2.164446
Germany,2021-11-05,232.7731,2.164446
Germany,2021-11-06,232.7731,2.164446
Germany,2021-11-07,302.18658,2.8406231
Germany,2021-11-08,302.18658,2.8406231
Germany,2021-11-09,302.18658,2.8406231
Germany,2021-11-10,302.18658,2.8406231
Germany,2021-11-11,302.18658,2.8406231
Germany,2021-11-12,302.18658,2.8406231
Germany,2021-11-13,302.18658,2.8406231
Germany,2021-11-14,460.70764,3.8837707
Germany,2021-11-15,460.70764,3.8837707
Germany,2021-11-16,460.70764,3.8837707
Germany,2021-11-17,460.70764,3.8837707
Germany,2021-11-18,460.70764,3.8837707
Germany,2021-11-19,460.70764,3.8837707
Germany,2021-11-20,460.70764,3.8837707
Germany,2021-11-21,597.4381,4.6041203
Germany,2021-11-22,597.4381,4.6041203
Germany,2021-11-23,597.4381,4.6041203
Germany,2021-11-24,597.4381,4.6041203
Germany,2021-11-25,597.4381,4.6041203
Germany,2021-11-26,597.4381,4.6041203
Germany,2021-11-27,597.4381,4.6041203
Germany,2021-11-28,685.263,5.254813
Germany,2021-11-29,685.263,5.254813
Germany,2021-11-30,685.263,5.254813
Germany,2021-12-01,685.263,5.254813
Germany,2021-12-02,685.263,5.254813
Germany,2021-12-03,685.263,5.254813
Germany,2021-12-04,685.263,5.254813
Germany,2021-12-05,659.2794,4.8674555
Germany,2021-12-06,659.2794,4.8674555
Germany,2021-12-07,659.2794,4.8674555
Germany,2021-12-08,659.2794,4.8674555
Germany,2021-12-09,659.2794,4.8674555
Germany,2021-12-10,659.2794,4.8674555
Germany,2021-12-11,659.2794,4.8674555
Germany,2021-12-12,574.2544,4.2694297
Germany,2021-12-13,574.2544,4.2694297
Germany,2021-12-14,574.2544,4.2694297
Germany,2021-12-15,574.2544,4.2694297
Germany,2021-12-16,574.2544,4.2694297
Germany,2021-12-17,574.2544,4.2694297
Germany,2021-12-18,574.2544,4.2694297
Germany,2021-12-19,464.66446,3.387681
Germany,2021-12-20,464.66446,3.387681
Germany,2021-12-21,464.66446,3.387681
Germany,2021-12-22,464.66446,3.387681
Germany,2021-12-23,464.66446,3.387681
Germany,2021-12-24,464.66446,3.387681
Germany,2021-12-25,464.66446,3.387681
Germany,2021-12-26,329.3084,2.1865323
Germany,2021-12-27,329.3084,2.1865323
Germany,2021-12-28,329.3084,2.1865323
Germany,2021-12-29,329.3084,2.1865323
Germany,2021-12-30,329.3084,2.1865323
Germany,2021-12-31,329.3084,2.1865323
Germany,2022-01-01,329.3084,2.1865323
Germany,2022-01-02,354.56143,1.7482065
Germany,2022-01-03,354.56143,1.7482065
Germany,2022-01-04,354.56143,1.7482065
Germany,2022-01-05,354.56143,1.7482065
Germany,2022-01-06,354.56143,1.7482065
Germany,2022-01-07,354.56143,1.7482065
Germany,2022-01-08,354.56143,1.7482065
Germany,2022-01-09,574.04034,1.4780755
Germany,2022-01-10,574.04034,1.4780755
Germany,2022-01-11,574.04034,1.4780755
Germany,2022-01-12,574.04034,1.4780755
Germany,2022-01-13,574.04034,1.4780755
Germany,2022-01-14,574.04034,1.4780755
Germany,2022-01-15,574.04034,1.4780755
Germany,2022-01-16,825.8942,1.1773635
Germany,2022-01-17,825.8942,1.1773635
Germany,2022-01-18,825.8942,1.1773635
Germany,2022-01-19,825.8942,1.1773635
Germany,2022-01-20,825.8942,1.1773635
Germany,2022-01-21,825.8942,1.1773635
Germany,2022-01-22,825.8942,1.1773635
Germany,2022-01-23,1353.7388,1.4729787
Germany,2022-01-24,1353.7388,1.4729787
Germany,2022-01-25,1353.7388,1.4729787
Germany,2022-01-26,1353.7388,1.4729787
Germany,2022-01-27,1353.7388,1.4729787
Germany,2022-01-28,1353.7388,1.4729787
Germany,2022-01-29,1353.7388,1.4729787
Germany,2022-01-30,1893.2142,1.897713
Germany,2022-01-31,1893.2142,1.897713
Germany,2022-02-01,1893.2142,1.897713
Germany,2022-02-02,1893.2142,1.897713
Germany,2022-02-03,1893.2142,1.897713
Germany,2022-02-04,1893.2142,1.897713
Germany,2022-02-05,1893.2142,1.897713
Germany,2022-02-06,2196.2842,2.5552018
Germany,2022-02-07,2196.2842,2.5552018
Germany,2022-02-08,2196.2842,2.5552018
Germany,2022-02-09,2196.2842,2.5552018
Germany,2022-02-10,2196.2842,2.5552018
Germany,2022-02-11,2196.2842,2.5552018
Germany,2022-02-12,2196.2842,2.5552018
Germany,2022-02-13,2225.3445,2.8966882
Germany,2022-02-14,2225.3445,2.8966882
Germany,2022-02-15,2225.3445,2.8966882
Germany,2022-02-16,2225.3445,2.8966882
Germany,2022-02-17,2225.3445,2.8966882
Germany,2022-02-18,2225.3445,2.8966882
Germany,2022-02-19,2225.3445,2.8966882
Germany,2022-02-20,2027.2926,3.034302
Germany,2022-02-21,2027.2926,3.034302
Germany,2022-02-22,2027.2926,3.034302
Germany,2022-02-23,2027.2926,3.034302
Germany,2022-02-24,2027.2926,3.034302
Germany,2022-02-25,2027.2926,3.034302
Germany,2022-02-26,2027.2926,3.034302
Germany,2022-02-27,1857.0964,2.794752
Germany,2022-02-28,1857.0964,2.794752
Germany,2022-03-01,1857.0964,2.794752
Germany,2022-03-02,1857.0964,2.794752
Germany,2022-03-03,1857.0964,2.794752
Germany,2022-03-04,1857.0964,2.794752
Germany,2022-03-05,1857.0964,2.794752
Germany,2022-03-06,1926.6102,2.7284935
Germany,2022-03-07,1926.6102,2.7284935
Germany,2022-03-08,1926.6102,2.7284935
Germany,2022-03-09,1926.6102,2.7284935
Germany,2022-03-10,1926.6102,2.7284935
Germany,2022-03-11,1926.6102,2.7284935
Germany,2022-03-12,1926.6102,2.7284935
Germany,2022-03-13,2402.0356,3.0207105
Germany,2022-03-14,2402.0356,3.0207105
Germany,2022-03-15,2402.0356,3.0207105
Germany,2022-03-16,2402.0356,3.0207105
Germany,2022-03-17,2402.0356,3.0207105
Germany,2022-03-18,2402.0356,3.0207105
Germany,2022-03-19,2402.0356,3.0207105
Germany,2022-03-20,2688.5752,3.2857447
Germany,2022-03-21,2688.5752,3.2857447
Germany,2022-03-22,2688.5752,3.2857447
Germany,2022-03-23,2688.5752,3.2857447
Germany,2022-03-24,2688.5752,3.2857447
Germany,2022-03-25,2688.5752,3.2857447
Germany,2022-03-26,2688.5752,3.2857447
Germany,2022-03-27,2699.4263,3.1957011
Germany,2022-03-28,2699.4263,3.1957011
Germany,2022-03-29,2699.4263,3.1957011
Germany,2022-03-30,2699.4263,3.1957011
Germany,2022-03-31,2699.4263,3.1957011
Germany,2022-04-01,2699.4263,3.1957011
Germany,2022-04-02,2699.4263,3.1957011
Germany,2022-04-03,2200.3362,2.6095676
Germany,2022-04-04,2200.3362,2.6095676
Germany,2022-04-05,2200.3362,2.6095676
Germany,2022-04-06,2200.3362,2.6095676
Germany,2022-04-07,2200.3362,2.6095676
Germany,2022-04-08,2200.3362,2.6095676
Germany,2022-04-09,2200.3362,2.6095676
Germany,2022-04-10,1672.7737,2.195027
Germany,2022-04-11,1672.7737,2.195027
Germany,2022-04-12,1672.7737,2.195027
Germany,2022-04-13,1672.7737,2.195027
Germany,2022-04-14,1672.7737,2.195027
Germany,2022-04-15,1672.7737,2.195027
Germany,2022-04-16,1672.7737,2.195027
Germany,2022-04-17,1323.3838,1.6734532
Germany,2022-04-18,1323.3838,1.6734532
Germany,2022-04-19,1323.3838,1.6734532
Germany,2022-04-20,1323.3838,1.6734532
Germany,2022-04-21,1323.3838,1.6734532
Germany,2022-04-22,1323.3838,1.6734532
Germany,2022-04-23,1323.3838,1.6734532
Germany,2022-04-24,1242.771,1.3727413
Germany,2022-04-25,1242.771,1.3727413
Germany,2022-04-26,1242.771,1.3727413
Germany,2022-04-27,1242.771,1.3727413
Germany,2022-04-28,1242.771,1.3727413
Germany,2022-04-29,1242.771,1.3727413
Germany,2022-04-30,1242.771,1.3727413
Germany,2022-05-01,1014.1246,1.1518795
Germany,2022-05-02,1014.1246,1.1518795
Germany,2022-05-03,1014.1246,1.1518795
Germany,2022-05-04,1014.1246,1.1518795
Germany,2022-05-05,1014.1246,1.1518795
Germany,2022-05-06,1014.1246,1.1518795
Germany,2022-05-07,1014.1246,1.1518795
Germany,2022-05-08,800.947,0.9191251
Germany,2022-05-09,800.947,0.9191251
Germany,2022-05-10,800.947,0.9191251
Germany,2022-05-11,800.947,0.9191251
Germany,2022-05-12,800.947,0.9191251
Germany,2022-05-13,800.947,0.9191251
Germany,2022-05-14,800.947,0.9191251
Germany,2022-05-15,694.4321,0.7101558
Germany,2022-05-16,694.4321,0.7101558
Germany,2022-05-17,694.4321,0.7101558
Germany,2022-05-18,694.4321,0.7101558
Germany,2022-05-19,694.4321,0.7101558
Germany,2022-05-20,694.4321,0.7101558
Germany,2022-05-21,694.4321,0.7101558
Germany,2022-05-22,496.94766,0.56064934
Germany,2022-05-23,496.94766,0.56064934
Germany,2022-05-24,496.94766,0.56064934
Germany,2022-05-25,496.94766,0.56064934
Germany,2022-05-26,496.94766,0.56064934
Germany,2022-05-27,496.94766,0.56064934
Germany,2022-05-28,496.94766,0.56064934
Germany,2022-05-29,317.9714,0.36187366
Germany,2022-05-30,317.9714,0.36187366
Germany,2022-05-31,317.9714,0.36187366
Germany,2022-06-01,317.9714,0.36187366
Germany,2022-06-02,317.9714,0.36187366
Germany,2022-06-03,317.9714,0.36187366
Germany,2022-06-04,317.9714,0.36187366
Germany,2022-06-05,416.4792,0.37886304
Germany,2022-06-06,416.4792,0.37886304
Germany,2022-06-07,416.4792,0.37886304
Germany,2022-06-08,416.4792,0.37886304
Germany,2022-06-09,416.4792,0.37886304
Germany,2022-06-10,416.4792,0.37886304
Germany,2022-06-11,416.4792,0.37886304
Germany,2022-06-12,563.0856,0.48419714
Germany,2022-06-13,563.0856,0.48419714
Germany,2022-06-14,563.0856,0.48419714
Germany,2022-06-15,563.0856,0.48419714
Germany,2022-06-16,563.0856,0.48419714
Germany,2022-06-17,563.0856,0.48419714
Germany,2022-06-18,563.0856,0.48419714
Germany,2022-06-19,703.00494,0.6829728
Germany,2022-06-20,703.00494,0.6829728
Germany,2022-06-21,703.00494,0.6829728
Germany,2022-06-22,703.00494,0.6829728
Germany,2022-06-23,703.00494,0.6829728
Germany,2022-06-24,703.00494,0.6829728
Germany,2022-06-25,703.00494,0.6829728
Germany,2022-06-26,975.57227,0.9615985
Germany,2022-06-27,975.57227,0.9615985
Germany,2022-06-28,975.57227,0.9615985
Germany,2022-06-29,975.57227,0.9615985
Germany,2022-06-30,975.57227,0.9615985
Germany,2022-07-01,975.57227,0.9615985
Germany,2022-07-02,975.57227,0.9615985
Germany,2022-07-03,1058.0574,1.0363518
Germany,2022-07-04,1058.0574,1.0363518
Germany,2022-07-05,1058.0574,1.0363518
Germany,2022-07-06,1058.0574,1.0363518
Germany,2022-07-07,1058.0574,1.0363518
Germany,2022-07-08,1058.0574,1.0363518
Germany,2022-07-09,1058.0574,1.0363518
Germany,2022-07-10,1069.2245,1.192654
Germany,2022-07-11,1069.2245,1.192654
Germany,2022-07-12,1069.2245,1.192654
Germany,2022-07-13,1069.2245,1.192654
Germany,2022-07-14,1069.2245,1.192654
Germany,2022-07-15,1069.2245,1.192654
Germany,2022-07-16,1069.2245,1.192654
Germany,2022-07-17,1147.0035,1.6309798
Germany,2022-07-18,1147.0035,1.6309798
Germany,2022-07-19,1147.0035,1.6309798
Germany,2022-07-20,1147.0035,1.6309798
Germany,2022-07-21,1147.0035,1.6309798
Germany,2022-07-22,1147.0035,1.6309798
Germany,2022-07-23,1147.0035,1.6309798
Germany,2022-07-24,1065.5378,1.9181002
Germany,2022-07-25,1065.5378,1.9181002
Germany,2022-07-26,1065.5378,1.9181002
Germany,2022-07-27,1065.5378,1.9181002
Germany,2022-07-28,1065.5378,1.9181002
Germany,2022-07-29,1065.5378,1.9181002
Germany,2022-07-30,1065.5378,1.9181002
Germany,2022-07-31,842.2125,1.763497
Germany,2022-08-01,842.2125,1.763497
Germany,2022-08-02,842.2125,1.763497
Germany,2022-08-03,842.2125,1.763497
Germany,2022-08-04,842.2125,1.763497
Germany,2022-08-05,842.2125,1.763497
Germany,2022-08-06,842.2125,1.763497
Germany,2022-08-07,616.6055,1.3438594
Germany,2022-08-08,616.6055,1.3438594
Germany,2022-08-09,616.6055,1.3438594
Germany,2022-08-10,616.6055,1.3438594
Germany,2022-08-11,616.6055,1.3438594
Germany,2022-08-12,616.6055,1.3438594
Germany,2022-08-13,616.6055,1.3438594
Germany,2022-08-14,506.77942,1.058438
Germany,2022-08-15,506.77942,1.058438
Germany,2022-08-16,506.77942,1.058438
Germany,2022-08-17,506.77942,1.058438
Germany,2022-08-18,506.77942,1.058438
Germany,2022-08-19,506.77942,1.058438
Germany,2022-08-20,506.77942,1.058438
Germany,2022-08-21,447.37946,1.0074699
Germany,2022-08-22,447.37946,1.0074699
Germany,2022-08-23,447.37946,1.0074699
Germany,2022-08-24,447.37946,1.0074699
Germany,2022-08-25,447.37946,1.0074699
Germany,2022-08-26,447.37946,1.0074699
Germany,2022-08-27,447.37946,1.0074699
Germany,2022-08-28,387.32202,0.6744781
Germany,2022-08-29,387.32202,0.6744781
Germany,2022-08-30,387.32202,0.6744781
Germany,2022-08-31,387.32202,0.6744781
Germany,2022-09-01,387.32202,0.6744781
Germany,2022-09-02,387.32202,0.6744781
Germany,2022-09-03,387.32202,0.6744781
Germany,2022-09-04,342.7725,0.596327
Germany,2022-09-05,342.7725,0.596327
Germany,2022-09-06,342.7725,0.596327
Germany,2022-09-07,342.7725,0.596327
Germany,2022-09-08,342.7725,0.596327
Germany,2022-09-09,342.7725,0.596327
Germany,2022-09-10,342.7725,0.596327
Germany,2022-09-11,346.72592,0.53856313
Germany,2022-09-12,346.72592,0.53856313
Germany,2022-09-13,346.72592,0.53856313
Germany,2022-09-14,346.72592,0.53856313
Germany,2022-09-15,346.72592,0.53856313
Germany,2022-09-16,346.72592,0.53856313
Germany,2022-09-17,346.72592,0.53856313
Germany,2022-09-18,388.90884,0.6014238
Germany,2022-09-19,388.90884,0.6014238
Germany,2022-09-20,388.90884,0.6014238
Germany,2022-09-21,388.90884,0.6014238
Germany,2022-09-22,388.90884,0.6014238
Germany,2022-09-23,388.90884,0.6014238
Germany,2022-09-24,388.90884,0.6014238
Germany,2022-09-25,486.805,0.8834474
Germany,2022-09-26,486.805,0.8834474
Germany,2022-09-27,486.805,0.8834474
Germany,2022-09-28,486.805,0.8834474
Germany,2022-09-29,486.805,0.8834474
Germany,2022-09-30,486.805,0.8834474
Germany,2022-10-01,486.805,0.8834474
Germany,2022-10-02,779.5608,1.4950649
Germany,2022-10-03,779.5608,1.4950649
Germany,2022-10-04,779.5608,1.4950649
Germany,2022-10-05,779.5608,1.4950649
Germany,2022-10-06,779.5608,1.4950649
Germany,2022-10-07,779.5608,1.4950649
Germany,2022-10-08,779.5608,1.4950649
Germany,2022-10-09,1009.2928,2.1814356
Germany,2022-10-10,1009.2928,2.1814356
Germany,2022-10-11,1009.2928,2.1814356
Germany,2022-10-12,1009.2928,2.1814356
Germany,2022-10-13,1009.2928,2.1814356
Germany,2022-10-14,1009.2928,2.1814356
Germany,2022-10-15,1009.2928,2.1814356
Germany,2022-10-16,1095.7908,2.6503422
Germany,2022-10-17,1095.7908,2.6503422
Germany,2022-10-18,1095.7908,2.6503422
Germany,2022-10-19,1095.7908,2.6503422
Germany,2022-10-20,1095.7908,2.6503422
Germany,2022-10-21,1095.7908,2.6503422
Germany,2022-10-22,1095.7908,2.6503422
Germany,2022-10-23,925.26843,2.5093305
Germany,2022-10-24,925.26843,2.5093305
Germany,2022-10-25,925.26843,2.5093305
Germany,2022-10-26,925.26843,2.5093305
Germany,2022-10-27,925.26843,2.5093305
Germany,2022-10-28,925.26843,2.5093305
Germany,2022-10-29,925.26843,2.5093305
Germany,2022-10-30,635.23773,1.7821852
Germany,2022-10-31,635.23773,1.7821852
Germany,2022-11-01,635.23773,1.7821852
Germany,2022-11-02,635.23773,1.7821852
Germany,2022-11-03,635.23773,1.7821852
Germany,2022-11-04,635.23773,1.7821852
Germany,2022-11-05,635.23773,1.7821852
Germany,2022-11-06,413.82376,1.1858582
Germany,2022-11-07,413.82376,1.1858582
Germany,2022-11-08,413.82376,1.1858582
Germany,2022-11-09,413.82376,1.1858582
Germany,2022-11-10,413.82376,1.1858582
Germany,2022-11-11,413.82376,1.1858582
Germany,2022-11-12,413.82376,1.1858582
Germany,2022-11-13,343.21082,1.0873199
