Entity,Day,Total confirmed cases of COVID-19 per million people
Germany,2023-10-13,457123.38
Germany,2023-10-14,457123.38
Germany,2023-10-15,457123.38
Germany,2023-10-16,457123.38
Germany,2023-10-17,457123.38
Germany,2023-10-18,457123.38
Germany,2023-10-19,457123.38
Germany,2023-10-20,457123.38
Germany,2023-10-21,457123.38
Germany,2023-10-22,457123.38
Germany,2023-10-23,457123.38
Germany,2023-10-24,457123.38
Germany,2023-10-25,457123.38
Germany,2023-10-26,457123.38
Germany,2023-10-27,457123.38
Germany,2023-10-28,457123.38
Germany,2023-10-29,457123.38
Germany,2023-10-30,457123.38
Germany,2023-10-31,457123.38
Germany,2023-11-01,457123.38
Germany,2023-11-02,457123.38
Germany,2023-11-03,457123.38
Germany,2023-11-04,457123.38
Germany,2023-11-05,457123.38
Germany,2023-11-06,457123.38
Germany,2023-11-07,457123.38
Germany,2023-11-08,457123.38
Germany,2023-11-09,457123.38
Germany,2023-11-10,457123.38
Germany,2023-11-11,457123.38
Germany,2023-11-12,457123.38
Germany,2023-11-13,457123.38
Germany,2023-11-14,457123.38
Germany,2023-11-15,457123.38
Germany,2023-11-16,457123.38
Germany,2023-11-17,457123.38
Germany,2023-11-18,457123.38
Germany,2023-11-19,457123.38
Germany,2023-11-20,457123.38
Germany,2023-11-21,457123.38
Germany,2023-11-22,457123.38
Germany,2023-11-23,457123.38
Germany,2023-11-24,457123.38
Germany,2023-11-25,457123.38
Germany,2023-11-26,457123.38
Germany,2023-11-27,457123.38
Germany,2023-11-28,457123.38
Germany,2023-11-29,457123.38
Germany,2023-11-30,457123.38
Germany,2023-12-01,457123.38
Germany,2023-12-02,457123.38
Germany,2023-12-03,457123.38
Germany,2023-12-04,457123.38
Germany,2023-12-05,457123.38
Germany,2023-12-06,457123.38
Germany,2023-12-07,457123.38
Germany,2023-12-08,457123.38
Germany,2023-12-09,457123.38
Germany,2023-12-10,457123.38
Germany,2023-12-11,457123.38
Germany,2023-12-12,457123.38
Germany,2023-12-13,457123.38
Germany,2023-12-14,457123.38
Germany,2023-12-15,457123.38
Germany,2023-12-16,457123.38
Germany,2023-12-17,457123.38
Germany,2023-12-18,457123.38
Germany,2023-12-19,457123.38
Germany,2023-12-20,457123.38
Germany,2023-12-21,457123.38
Germany,2023-12-22,457123.38
Germany,2023-12-23,457123.38
Germany,2023-12-24,457123.38
Germany,2023-12-25,457123.38
Germany,2023-12-26,457123.38
Germany,2023-12-27,457123.38
Germany,2023-12-28,457123.38
Germany,2023-12-29,457123.38
Germany,2023-12-30,457123.38
Germany,2023-12-31,457123.38
Germany,2024-01-01,457123.38
Germany,2024-01-02,457123.38
Germany,2024-01-03,457123.38
Germany,2024-01-04,457123.38
Germany,2024-01-05,457123.38
Germany,2024-01-06,457123.38
Germany,2024-01-07,457123.38
Germany,2024-01-08,457123.38
Germany,2024-01-09,457123.38
Germany,2024-01-10,457123.38
Germany,2024-01-11,457123.38
Germany,2024-01-12,457123.38
Germany,2024-01-13,457123.38
Germany,2024-01-14,457123.38
Germany,2024-01-15,457123.38
Germany,2024-01-16,457123.38
Germany,2024-01-17,457123.38
Germany,2024-01-18,457123.38
Germany,2024-01-19,457123.38
Germany,2024-01-20,457123.38
Germany,2024-01-21,457123.38
Germany,2024-01-22,457123.38
Germany,2024-01-23,457123.38
Germany,2024-01-24,457123.38
Germany,2024-01-25,457123.38
Germany,2024-01-26,457123.38
Germany,2024-01-27,457123.38
Germany,2024-01-28,457123.38
Germany,2024-01-29,457123.38
Germany,2024-01-30,457123.38
Germany,2024-01-31,457123.38
Germany,2024-02-01,457123.38
Germany,2024-02-02,457123.38
Germany,2024-02-03,457123.38
Germany,2024-02-04,457123.38
Germany,2024-02-05,457123.38
Germany,2024-02-06,457123.38
Germany,2024-02-07,457123.38
Germany,2024-02-08,457123.38
Germany,2024-02-09,457123.38
Germany,2024-02-10,457123.38
Germany,2024-02-11,457123.38
Germany,2024-02-12,457123.38
Germany,2024-02-13,457123.38
Germany,2024-02-14,457123.38
Germany,2024-02-15,457123.38
Germany,2024-02-16,457123.38
Germany,2024-02-17,457123.38
Germany,2024-02-18,457123.38
Germany,2024-02-19,457123.38
Germany,2024-02-20,457123.38
Germany,2024-02-21,457123.38
Germany,2024-02-22,457123.38
Germany,2024-02-23,457123.38
Germany,2024-02-24,457123.38
Germany,2024-02-25,457123.38
Germany,2024-02-26,457123.38
Germany,2024-02-27,457123.38
Germany,2024-02-28,457123.38
Germany,2024-02-29,457123.38
Germany,2024-03-01,457123.38
Germany,2024-03-02,457123.38
Germany,2024-03-03,457123.38
Germany,2024-03-04,457123.38
Germany,2024-03-05,457123.38
Germany,2024-03-06,457123.38
Germany,2024-03-07,457123.38
Germany,2024-03-08,457123.38
Germany,2024-03-09,457123.38
Germany,2024-03-10,457123.38
Germany,2024-03-11,457123.38
Germany,2024-03-12,457123.38
Germany,2024-03-13,457123.38
Germany,2024-03-14,457123.38
Germany,2024-03-15,457123.38
Germany,2024-03-16,457123.38
Germany,2024-03-17,457123.38
Germany,2024-03-18,457123.38
Germany,2024-03-19,457123.38
Germany,2024-03-20,457123.38
Germany,2024-03-21,457123.38
Germany,2024-03-22,457123.38
Germany,2024-03-23,457123.38
Germany,2024-03-24,457123.38
Germany,2024-03-25,457123.38
Germany,2024-03-26,457123.38
Germany,2024-03-27,457123.38
Germany,2024-03-28,457123.38
Germany,2024-03-29,457123.38
Germany,2024-03-30,457123.38
Germany,2024-03-31,457123.38
Germany,2024-04-01,457123.38
Germany,2024-04-02,457123.38
Germany,2024-04-03,457123.38
Germany,2024-04-04,457123.38
Germany,2024-04-05,457123.38
Germany,2024-04-06,457123.38
Germany,2024-04-07,457123.38
Germany,2024-04-08,457123.38
Germany,2024-04-09,457123.38
Germany,2024-04-10,457123.38
Germany,2024-04-11,457123.38
Germany,2024-04-12,457123.38
Germany,2024-04-13,457123.38
Germany,2024-04-14,457123.38
Germany,2024-04-15,457123.38
Germany,2024-04-16,457123.38
Germany,2024-04-17,457123.38
Germany,2024-04-18,457123.38
Germany,2024-04-19,457123.38
Germany,2024-04-20,457123.38
Germany,2024-04-21,457123.38
Germany,2024-04-22,457123.38
Germany,2024-04-23,457123.38
Germany,2024-04-24,457123.38
Germany,2024-04-25,457123.38
Germany,2024-04-26,457123.38
Germany,2024-04-27,457123.38
Germany,2024-04-28,457123.38
Germany,2024-04-29,457123.38
Germany,2024-04-30,457123.38
Germany,2024-05-01,457123.38
Germany,2024-05-02,457123.38
Germany,2024-05-03,457123.38
Germany,2024-05-04,457123.38
Germany,2024-05-05,457123.38
Germany,2024-05-06,457123.38
Germany,2024-05-07,457123.38
Germany,2024-05-08,457123.38
Germany,2024-05-09,457123.38
Germany,2024-05-10,457123.38
Germany,2024-05-11,457123.38
Germany,2024-05-12,457123.38
Germany,2024-05-13,457123.38
Germany,2024-05-14,457123.38
Germany,2024-05-15,457123.38
Germany,2024-05-16,457123.38
Germany,2024-05-17,457123.38
Germany,2024-05-18,457123.38
Germany,2024-05-19,457123.38
Germany,2024-05-20,457123.38
Germany,2024-05-21,457123.38
Germany,2024-05-22,457123.38
Germany,2024-05-23,457123.38
Germany,2024-05-24,457123.38
Germany,2024-05-25,457123.38
Germany,2024-05-26,457123.38
Germany,2024-05-27,457123.38
Germany,2024-05-28,457123.38
Germany,2024-05-29,457123.38
Germany,2024-05-30,457123.38
Germany,2024-05-31,457123.38
Germany,2024-06-01,457123.38
Germany,2024-06-02,457123.38
Germany,2024-06-03,457123.38
Germany,2024-06-04,457123.38
Germany,2024-06-05,457123.38
Germany,2024-06-06,457123.38
Germany,2024-06-07,457123.38
Germany,2024-06-08,457123.38
Germany,2024-06-09,457123.38
Germany,2024-06-10,457123.38
Germany,2024-06-11,457123.38
Germany,2024-06-12,457123.38
Germany,2024-06-13,457123.38
Germany,2024-06-14,457123.38
Germany,2024-06-15,457123.38
Germany,2024-06-16,457123.38
Germany,2024-06-17,457123.38
Germany,2024-06-18,457123.38
Germany,2024-06-19,457123.38
Germany,2024-06-20,457123.38
Germany,2024-06-21,457123.38
Germany,2024-06-22,457123.38
Germany,2024-06-23,457123.38
Germany,2024-06-24,457123.38
Germany,2024-06-25,457123.38
Germany,2024-06-26,457123.38
Germany,2024-06-27,457123.38
Germany,2024-06-28,457123.38
Germany,2024-06-29,457123.38
Germany,2024-06-30,457123.38
Germany,2024-07-01,457123.38
Germany,2024-07-02,457123.38
Germany,2024-07-03,457123.38
Germany,2024-07-04,457123.38
Germany,2024-07-05,457123.38
Germany,2024-07-06,457123.38
Germany,2024-07-07,457123.38
Germany,2024-07-08,457123.38
Germany,2024-07-09,457123.38
Germany,2024-07-10,457123.38
Germany,2024-07-11,457123.38
Germany,2024-07-12,457123.38
Germany,2024-07-13,457123.38
Germany,2024-07-14,457123.38
Germany,2024-07-15,457123.38
Germany,2024-07-16,457123.38
Germany,2024-07-17,457123.38
Germany,2024-07-18,457123.38
Germany,2024-07-19,457123.38
Germany,2024-07-20,457123.38
Germany,2024-07-21,457123.38
Germany,2024-07-22,457123.38
Germany,2024-07-23,457123.38
Germany,2024-07-24,457123.38
Germany,2024-07-25,457123.38
Germany,2024-07-26,457123.38
Germany,2024-07-27,457123.38
Germany,2024-07-28,457123.38
Germany,2024-07-29,457123.38
Germany,2024-07-30,457123.38
Germany,2024-07-31,457123.38
Germany,2024-08-01,457123.38
Germany,2024-08-02,457123.38
Germany,2024-08-03,457123.38
Germany,2024-08-04,457123.38
Germany,2024-08-05,457123.38
Germany,2024-08-06,457123.38
Germany,2024-08-07,457123.38
Germany,2024-08-08,457123.38
Germany,2024-08-09,457123.38
Germany,2024-08-10,457123.38
Germany,2024-08-11,457123.38
Germany,2024-08-12,457123.38
Germany,2024-08-13,457123.38
Germany,2024-08-14,457123.38
Germany,2024-08-15,457123.38
Germany,2024-08-16,457123.38
Germany,2024-08-17,457123.38
Germany,2024-08-18,457123.38
Germany,2024-08-19,457123.38
Germany,2024-08-20,457123.38
Germany,2024-08-21,457123.38
Germany,2024-08-22,457123.38
Germany,2024-08-23,457123.38
Germany,2024-08-24,457123.38
Germany,2024-08-25,457123.38
Germany,2024-08-26,457123.38
Germany,2024-08-27,457123.38
Germany,2024-08-28,457123.38
Germany,2024-08-29,457123.38
Germany,2024-08-30,457123.38
Germany,2024-08-31,457123.38
Germany,2024-09-01,457123.38
Germany,2024-09-02,457123.38
Germany,2024-09-03,457123.38
Germany,2024-09-04,457123.38
Germany,2024-09-05,457123.38
Germany,2024-09-06,457123.38
Germany,2024-09-07,457123.38
Germany,2024-09-08,457123.38
Germany,2024-09-09,457123.38
Germany,2024-09-10,457123.38
Germany,2024-09-11,457123.38
Germany,2024-09-12,457123.38
Germany,2024-09-13,457123.38
Germany,2024-09-14,457123.38
Germany,2024-09-15,457123.38
Germany,2024-09-16,457123.38
Germany,2024-09-17,457123.38
Germany,2024-09-18,457123.38
Germany,2024-09-19,457123.38
Germany,2024-09-20,457123.38
Germany,2024-09-21,457123.38
Germany,2024-09-22,457123.38
Germany,2024-09-23,457123.38
Germany,2024-09-24,457123.38
Germany,2024-09-25,457123.38
Germany,2024-09-26,457123.38
Germany,2024-09-27,457123.38
Germany,2024-09-28,457123.38
Germany,2024-09-29,457123.38
Germany,2024-09-30,457123.4
Germany,2024-10-01,457123.4
Germany,2024-10-02,457123.4
Germany,2024-10-03,457123.4
Germany,2024-10-04,457123.4
Germany,2024-10-05,457123.4
Germany,2024-10-06,457123.4
Germany,2024-10-07,457123.53
Germany,2024-10-08,457123.53
Germany,2024-10-09,457123.53
Germany,2024-10-10,457123.53
Germany,2024-10-11,457123.53
Germany,2024-10-12,457123.53
Germany,2024-10-13,457123.53
Germany,2024-10-14,457123.62
Germany,2024-10-15,457123.62
Germany,2024-10-16,457123.62
Germany,2024-10-17,457123.62
Germany,2024-10-18,457123.62
Germany,2024-10-19,457123.62
Germany,2024-10-20,457123.62
Germany,2024-10-21,457123.72
Germany,2024-10-22,457123.72
Germany,2024-10-23,457123.72
Germany,2024-10-24,457123.72
Germany,2024-10-25,457123.72
Germany,2024-10-26,457123.72
Germany,2024-10-27,457123.72
Germany,2024-10-28,457123.8
Germany,2024-10-29,457123.8
Germany,2024-10-30,457123.8
Germany,2024-10-31,457123.8
Germany,2024-11-01,457123.8
Germany,2024-11-02,457123.8
Germany,2024-11-03,457123.8
Germany,2024-11-04,457123.97
Germany,2024-11-05,457123.97
Germany,2024-11-06,457123.97
Germany,2024-11-07,457123.97
Germany,2024-11-08,457123.97
Germany,2024-11-09,457123.97
Germany,2024-11-10,457123.97
Germany,2024-11-11,457124
Germany,2024-11-12,457124
Germany,2024-11-13,457124
Germany,2024-11-14,457124
Germany,2024-11-15,457124
Germany,2024-11-16,457124
Germany,2024-11-17,457124
Germany,2024-11-18,457124.06
Germany,2024-11-19,457124.06
Germany,2024-11-20,457124.06
Germany,2024-11-21,457124.06
Germany,2024-11-22,457124.06
Germany,2024-11-23,457124.06
Germany,2024-11-24,457124.06
Germany,2024-11-25,457124.16
Germany,2024-11-26,457124.16
Germany,2024-11-27,457124.16
Germany,2024-11-28,457124.16
Germany,2024-11-29,457124.16
Germany,2024-11-30,457124.16
Germany,2024-12-01,457124.16
Germany,2024-12-02,457124.28
Germany,2024-12-03,457124.28
Germany,2024-12-04,457124.28
Germany,2024-12-05,457124.28
Germany,2024-12-06,457124.28
Germany,2024-12-07,457124.28
Germany,2024-12-08,457124.28
Germany,2024-12-09,457124.34
Germany,2024-12-10,457124.34
Germany,2024-12-11,457124.34
Germany,2024-12-12,457124.34
Germany,2024-12-13,457124.34
Germany,2024-12-14,457124.34
Germany,2024-12-15,457124.34
Germany,2024-12-16,457124.4
Germany,2024-12-17,457124.4
Germany,2024-12-18,457124.4
Germany,2024-12-19,457124.4
Germany,2024-12-20,457124.4
Germany,2024-12-21,457124.4
Germany,2024-12-22,457124.4
Germany,2024-12-23,457124.4
Germany,2024-12-24,457124.4
Germany,2024-12-25,457124.4
Germany,2024-12-26,457124.4
Germany,2024-12-27,457124.4
Germany,2024-12-28,457124.4
Germany,2024-12-29,457124.4
Germany,2024-12-30,457124.44
Germany,2024-12-31,457124.44
Germany,2025-01-01,457124.44
Germany,2025-01-02,457124.44
Germany,2025-01-03,457124.44
Germany,2025-01-04,457124.44
Germany,2025-01-05,457124.44
Germany,2025-01-06,457124.47
Germany,2025-01-07,457124.47
Germany,2025-01-08,457124.47
Germany,2025-01-09,457124.47
Germany,2025-01-10,457124.47
Germany,2025-01-11,457124.47
Germany,2025-01-12,457124.47
Germany,2025-01-13,457124.5
Germany,2025-01-14,457124.5
Germany,2025-01-15,457124.5
Germany,2025-01-16,457124.5
Germany,2025-01-17,457124.5
Germany,2025-01-18,457124.5
Germany,2025-01-19,457124.5
Germany,2025-01-20,457124.53
Germany,2025-01-21,457124.53
Germany,2025-01-22,457124.53
Germany,2025-01-23,457124.53
Germany,2025-01-24,457124.53
Germany,2025-01-25,457124.53
Germany,2025-01-26,457124.53
Germany,2025-01-27,457124.53
Germany,2025-01-28,457124.53
Germany,2025-01-29,457124.53
Germany,2025-01-30,457124.53
Germany,2025-01-31,457124.53
Germany,2025-02-01,457124.53
Germany,2025-02-02,457124.53
Germany,2025-02-03,457124.56
Germany,2025-02-04,457124.56
Germany,2025-02-05,457124.56
Germany,2025-02-06,457124.56
Germany,2025-02-07,457124.56
Germany,2025-02-08,457124.56
Germany,2025-02-09,457124.56
Germany,2025-02-10,457124.56
Germany,2025-02-11,457124.56
Germany,2025-02-12,457124.56
Germany,2025-02-13,457124.56
Germany,2025-02-14,457124.56
Germany,2025-02-15,457124.56
Germany,2025-02-16,457124.56
Germany,2025-02-17,457124.56
Germany,2025-02-18,457124.56
Germany,2025-02-19,457124.56
Germany,2025-02-20,457124.56
Germany,2025-02-21,457124.56
Germany,2025-02-22,457124.56
Germany,2025-02-23,457124.56
Germany,2025-02-24,457124.6
Germany,2025-02-25,457124.6
Germany,2025-02-26,457124.6
Germany,2025-02-27,457124.6
Germany,2025-02-28,457124.6
Germany,2025-03-01,457124.6
Germany,2025-03-02,457124.6
Germany,2025-03-03,457124.62
Germany,2025-03-04,457124.62
Germany,2025-03-05,457124.62
Germany,2025-03-06,457124.62
Germany,2025-03-07,457124.62
Germany,2025-03-08,457124.62
Germany,2025-03-09,457124.62
Germany,2025-03-10,457124.62
Germany,2025-03-11,457124.62
Germany,2025-03-12,457124.62
Germany,2025-03-13,457124.62
Germany,2025-03-14,457124.62
Germany,2025-03-15,457124.62
Germany,2025-03-16,457124.62
Germany,2025-03-17,457124.62
Germany,2025-03-18,457124.62
Germany,2025-03-19,457124.62
Germany,2025-03-20,457124.62
Germany,2025-03-21,457124.62
Germany,2025-03-22,457124.62
Germany,2025-03-23,457124.62
Germany,2025-03-24,457124.62
Germany,2025-03-25,457124.62
Germany,2025-03-26,457124.62
Germany,2025-03-27,457124.62
Germany,2025-03-28,457124.62
Germany,2025-03-29,457124.62
Germany,2025-03-30,457124.62
High-income countries,2020-01-04,0.0016389096
High-income countries,2020-01-05,0.0008194548
High-income countries,2020-01-06,0.0008194548
High-income countries,2020-01-07,0.0008194548
High-income countries,2020-01-08,0.0016389096
High-income countries,2020-01-09,0.0016389096
High-income countries,2020-01-10,0.0016389096
High-income countries,2020-01-11,0.0016389096
High-income countries,2020-01-12,0.0016389096
High-income countries,2020-01-13,0.0016389096
High-income countries,2020-01-14,0.0024583645
High-income countries,2020-01-15,0.0024583645
High-income countries,2020-01-16,0.0024583645
High-income countries,2020-01-17,0.0024583645
High-income countries,2020-01-18,0.0024583645
High-income countries,2020-01-19,0.004916729
High-income countries,2020-01-20,0.0057361834
High-income countries,2020-01-21,0.0057361834
High-income countries,2020-01-22,0.0057361834
High-income countries,2020-01-23,0.0057361834
High-income countries,2020-01-24,0.007375093
High-income countries,2020-01-25,0.014750186
High-income countries,2020-01-26,0.0254031
High-income countries,2020-01-27,0.027042009
High-income countries,2020-01-28,0.030319827
High-income countries,2020-01-29,0.0344171
High-income countries,2020-01-30,0.046708923
High-income countries,2020-01-31,0.0598202
High-income countries,2020-02-01,0.065556385
High-income countries,2020-02-02,0.08686221
High-income countries,2020-02-03,0.091778934
High-income countries,2020-02-04,0.09915403
High-income countries,2020-02-05,0.13193223
High-income countries,2020-02-06,0.14176568
High-income countries,2020-02-07,0.14176568
High-income countries,2020-02-08,0.14586295
High-income countries,2020-02-09,0.18273842
High-income countries,2020-02-10,0.1884746
High-income countries,2020-02-11,0.19175242
High-income countries,2020-02-12,0.1974886
High-income countries,2020-02-13,0.21059988
High-income countries,2020-02-14,0.22371116
High-income countries,2020-02-15,0.23846135
High-income countries,2020-02-16,0.26222554
High-income countries,2020-02-17,0.27123955
High-income countries,2020-02-18,0.28025353
High-income countries,2020-02-19,0.32040682
High-income countries,2020-02-20,0.3408932
High-income countries,2020-02-21,0.42038032
High-income countries,2020-02-22,0.60803545
High-income countries,2020-02-23,0.879275
High-income countries,2020-02-24,1.1095418
High-income countries,2020-02-25,1.3209611
High-income countries,2020-02-26,1.6430069
High-income countries,2020-02-27,2.1354992
High-income countries,2020-02-28,2.7582848
High-income countries,2020-02-29,3.7670336
High-income countries,2020-03-01,4.7544765
High-income countries,2020-03-02,5.845171
High-income countries,2020-03-03,6.753127
High-income countries,2020-03-04,7.751223
High-income countries,2020-03-05,8.877974
High-income countries,2020-03-06,10.271047
High-income countries,2020-03-07,11.73869
High-income countries,2020-03-08,15.929381
High-income countries,2020-03-09,17.90181
High-income countries,2020-03-10,20.469162
High-income countries,2020-03-11,22.839844
High-income countries,2020-03-12,26.756018
High-income countries,2020-03-13,31.173698
High-income countries,2020-03-14,35.821648
High-income countries,2020-03-15,58.222263
High-income countries,2020-03-16,63.706055
High-income countries,2020-03-17,70.64766
High-income countries,2020-03-18,78.31202
High-income countries,2020-03-19,87.844734
High-income countries,2020-03-20,99.782555
High-income countries,2020-03-21,114.09597
High-income countries,2020-03-22,183.76355
High-income countries,2020-03-23,199.81668
High-income countries,2020-03-24,217.60213
High-income countries,2020-03-25,238.27861
High-income countries,2020-03-26,259.35254
High-income countries,2020-03-27,284.9908
High-income countries,2020-03-28,314.52887
High-income countries,2020-03-29,436.86365
High-income countries,2020-03-30,465.5552
High-income countries,2020-03-31,498.63824
High-income countries,2020-04-01,525.8941
High-income countries,2020-04-02,560.16376
High-income countries,2020-04-03,598.9354
High-income countries,2020-04-04,639.4763
High-income countries,2020-04-05,758.9995
High-income countries,2020-04-06,798.4743
High-income countries,2020-04-07,833.1487
High-income countries,2020-04-08,871.6442
High-income countries,2020-04-09,910.78467
High-income countries,2020-04-10,954.6788
High-income countries,2020-04-11,998.6958
High-income countries,2020-04-12,1100.5343
High-income countries,2020-04-13,1139.5936
High-income countries,2020-04-14,1173.5486
High-income countries,2020-04-15,1206.7554
High-income countries,2020-04-16,1241.1823
