Entity,Day,Weekly cases
Germany,2020-03-23,22407
Germany,2020-03-24,22407
Germany,2020-03-25,22407
Germany,2020-03-26,22407
Germany,2020-03-27,22407
Germany,2020-03-28,22407
Germany,2020-03-29,33981
Germany,2020-03-30,33981
Germany,2020-03-31,33981
Germany,2020-04-01,33981
Germany,2020-04-02,33981
Germany,2020-04-03,33981
Germany,2020-04-04,33981
Germany,2020-04-05,36067
Germany,2020-04-06,36067
Germany,2020-04-07,36067
Germany,2020-04-08,36067
Germany,2020-04-09,36067
Germany,2020-04-10,36067
Germany,2020-04-11,36067
Germany,2020-04-12,27145
Germany,2020-04-13,27145
Germany,2020-04-14,27145
Germany,2020-04-15,27145
Germany,2020-04-16,27145
Germany,2020-04-17,27145
Germany,2020-04-18,27145
Germany,2020-04-19,17345
Germany,2020-04-20,17345
Germany,2020-04-21,17345
Germany,2020-04-22,17345
Germany,2020-04-23,17345
Germany,2020-04-24,17345
Germany,2020-04-25,17345
Germany,2020-04-26,12351
Germany,2020-04-27,12351
Germany,2020-04-28,12351
Germany,2020-04-29,12351
Germany,2020-04-30,12351
Germany,2020-05-01,12351
Germany,2020-05-02,12351
Germany,2020-05-03,7442
Germany,2020-05-04,7442
Germany,2020-05-05,7442
Germany,2020-05-06,7442
Germany,2020-05-07,7442
Germany,2020-05-08,7442
Germany,2020-05-09,7442
Germany,2020-05-10,6243
Germany,2020-05-11,6243
Germany,2020-05-12,6243
Germany,2020-05-13,6243
Germany,2020-05-14,6243
Germany,2020-05-15,6243
Germany,2020-05-16,6243
Germany,2020-05-17,4775
Germany,2020-05-18,4775
Germany,2020-05-19,4775
Germany,2020-05-20,4775
Germany,2020-05-21,4775
Germany,2020-05-22,4775
Germany,2020-05-23,4775
Germany,2020-05-24,3604
Germany,2020-05-25,3604
Germany,2020-05-26,3604
Germany,2020-05-27,3604
Germany,2020-05-28,3604
Germany,2020-05-29,3604
Germany,2020-05-30,3604
Germany,2020-05-31,3206
Germany,2020-06-01,3206
Germany,2020-06-02,3206
Germany,2020-06-03,3206
Germany,2020-06-04,3206
Germany,2020-06-05,3206
Germany,2020-06-06,3206
Germany,2020-06-07,2354
Germany,2020-06-08,2354
Germany,2020-06-09,2354
Germany,2020-06-10,2354
Germany,2020-06-11,2354
Germany,2020-06-12,2354
Germany,2020-06-13,2354
Germany,2020-06-14,2348
Germany,2020-06-15,2348
Germany,2020-06-16,2348
Germany,2020-06-17,2348
Germany,2020-06-18,2348
Germany,2020-06-19,2348
Germany,2020-06-20,2348
Germany,2020-06-21,4192
Germany,2020-06-22,4192
Germany,2020-06-23,4192
Germany,2020-06-24,4192
Germany,2020-06-25,4192
Germany,2020-06-26,4192
Germany,2020-06-27,4192
Germany,2020-06-28,3167
Germany,2020-06-29,3167
Germany,2020-06-30,3167
Germany,2020-07-01,3167
Germany,2020-07-02,3167
Germany,2020-07-03,3167
Germany,2020-07-04,3167
Germany,2020-07-05,2691
Germany,2020-07-06,2691
Germany,2020-07-07,2691
Germany,2020-07-08,2691
Germany,2020-07-09,2691
Germany,2020-07-10,2691
Germany,2020-07-11,2691
Germany,2020-07-12,2429
Germany,2020-07-13,2429
Germany,2020-07-14,2429
Germany,2020-07-15,2429
Germany,2020-07-16,2429
Germany,2020-07-17,2429
Germany,2020-07-18,2429
Germany,2020-07-19,3044
Germany,2020-07-20,3044
Germany,2020-07-21,3044
Germany,2020-07-22,3044
Germany,2020-07-23,3044
Germany,2020-07-24,3044
Germany,2020-07-25,3044
Germany,2020-07-26,3936
Germany,2020-07-27,3936
Germany,2020-07-28,3936
Germany,2020-07-29,3936
Germany,2020-07-30,3936
Germany,2020-07-31,3936
Germany,2020-08-01,3936
Germany,2020-08-02,4843
Germany,2020-08-03,4843
Germany,2020-08-04,4843
Germany,2020-08-05,4843
Germany,2020-08-06,4843
Germany,2020-08-07,4843
Germany,2020-08-08,4843
Germany,2020-08-09,6067
Germany,2020-08-10,6067
Germany,2020-08-11,6067
Germany,2020-08-12,6067
Germany,2020-08-13,6067
Germany,2020-08-14,6067
Germany,2020-08-15,6067
Germany,2020-08-16,7971
Germany,2020-08-17,7971
Germany,2020-08-18,7971
Germany,2020-08-19,7971
Germany,2020-08-20,7971
Germany,2020-08-21,7971
Germany,2020-08-22,7971
Germany,2020-08-23,9580
Germany,2020-08-24,9580
Germany,2020-08-25,9580
Germany,2020-08-26,9580
Germany,2020-08-27,9580
Germany,2020-08-28,9580
Germany,2020-08-29,9580
Germany,2020-08-30,8844
Germany,2020-08-31,8844
Germany,2020-09-01,8844
Germany,2020-09-02,8844
Germany,2020-09-03,8844
Germany,2020-09-04,8844
Germany,2020-09-05,8844
Germany,2020-09-06,8609
Germany,2020-09-07,8609
Germany,2020-09-08,8609
Germany,2020-09-09,8609
Germany,2020-09-10,8609
Germany,2020-09-11,8609
Germany,2020-09-12,8609
Germany,2020-09-13,9785
Germany,2020-09-14,9785
Germany,2020-09-15,9785
Germany,2020-09-16,9785
Germany,2020-09-17,9785
Germany,2020-09-18,9785
Germany,2020-09-19,9785
Germany,2020-09-20,12285
Germany,2020-09-21,12285
Germany,2020-09-22,12285
Germany,2020-09-23,12285
Germany,2020-09-24,12285
Germany,2020-09-25,12285
Germany,2020-09-26,12285
Germany,2020-09-27,13064
Germany,2020-09-28,13064
Germany,2020-09-29,13064
Germany,2020-09-30,13064
Germany,2020-10-01,13064
Germany,2020-10-02,13064
Germany,2020-10-03,13064
Germany,2020-10-04,15946
Germany,2020-10-05,15946
Germany,2020-10-06,15946
Germany,2020-10-07,15946
Germany,2020-10-08,15946
Germany,2020-10-09,15946
Germany,2020-10-10,15946
Germany,2020-10-11,26145
Germany,2020-10-12,26145
Germany,2020-10-13,26145
Germany,2020-10-14,26145
Germany,2020-10-15,26145
Germany,2020-10-16,26145
Germany,2020-10-17,26145
Germany,2020-10-18,42031
Germany,2020-10-19,42031
Germany,2020-10-20,42031
Germany,2020-10-21,42031
Germany,2020-10-22,42031
Germany,2020-10-23,42031
Germany,2020-10-24,42031
Germany,2020-10-25,74792
Germany,2020-10-26,74792
Germany,2020-10-27,74792
Germany,2020-10-28,74792
Germany,2020-10-29,74792
Germany,2020-10-30,74792
Germany,2020-10-31,74792
Germany,2020-11-01,111009
Germany,2020-11-02,111009
Germany,2020-11-03,111009
Germany,2020-11-04,111009
Germany,2020-11-05,111009
Germany,2020-11-06,111009
Germany,2020-11-07,111009
Germany,2020-11-08,125692
Germany,2020-11-09,125692
Germany,2020-11-10,125692
Germany,2020-11-11,125692
Germany,2020-11-12,125692
Germany,2020-11-13,125692
Germany,2020-11-14,125692
Germany,2020-11-15,127862
Germany,2020-11-16,127862
Germany,2020-11-17,127862
Germany,2020-11-18,127862
Germany,2020-11-19,127862
Germany,2020-11-20,127862
Germany,2020-11-21,127862
Germany,2020-11-22,128400
Germany,2020-11-23,128400
Germany,2020-11-24,128400
Germany,2020-11-25,128400
Germany,2020-11-26,128400
Germany,2020-11-27,128400
Germany,2020-11-28,128400
Germany,2020-11-29,123122
Germany,2020-11-30,123122
Germany,2020-12-01,123122
Germany,2020-12-02,123122
Germany,2020-12-03,123122
Germany,2020-12-04,123122
Germany,2020-12-05,123122
Germany,2020-12-06,128258
Germany,2020-12-07,128258
Germany,2020-12-08,128258
Germany,2020-12-09,128258
Germany,2020-12-10,128258
Germany,2020-12-11,128258
Germany,2020-12-12,128258
Germany,2020-12-13,156213
Germany,2020-12-14,156213
Germany,2020-12-15,156213
Germany,2020-12-16,156213
Germany,2020-12-17,156213
Germany,2020-12-18,156213
Germany,2020-12-19,156213
Germany,2020-12-20,174589
Germany,2020-12-21,174589
Germany,2020-12-22,174589
Germany,2020-12-23,174589
Germany,2020-12-24,174589
Germany,2020-12-25,174589
Germany,2020-12-26,174589
Germany,2020-12-27,138828
Germany,2020-12-28,138828
Germany,2020-12-29,138828
Germany,2020-12-30,138828
Germany,2020-12-31,138828
Germany,2021-01-01,138828
Germany,2021-01-02,138828
Germany,2021-01-03,122953
Germany,2021-01-04,122953
Germany,2021-01-05,122953
Germany,2021-01-06,122953
Germany,2021-01-07,122953
Germany,2021-01-08,122953
Germany,2021-01-09,122953
Germany,2021-01-10,145505
Germany,2021-01-11,145505
Germany,2021-01-12,145505
Germany,2021-01-13,145505
Germany,2021-01-14,145505
Germany,2021-01-15,145505
Germany,2021-01-16,145505
Germany,2021-01-17,118929
Germany,2021-01-18,118929
Germany,2021-01-19,118929
Germany,2021-01-20,118929
Germany,2021-01-21,118929
Germany,2021-01-22,118929
Germany,2021-01-23,118929
Germany,2021-01-24,95553
Germany,2021-01-25,95553
Germany,2021-01-26,95553
Germany,2021-01-27,95553
Germany,2021-01-28,95553
Germany,2021-01-29,95553
Germany,2021-01-30,95553
Germany,2021-01-31,78172
Germany,2021-02-01,78172
Germany,2021-02-02,78172
Germany,2021-02-03,78172
Germany,2021-02-04,78172
Germany,2021-02-05,78172
Germany,2021-02-06,78172
Germany,2021-02-07,64596
Germany,2021-02-08,64596
Germany,2021-02-09,64596
Germany,2021-02-10,64596
Germany,2021-02-11,64596
Germany,2021-02-12,64596
Germany,2021-02-13,64596
Germany,2021-02-14,50827
Germany,2021-02-15,50827
Germany,2021-02-16,50827
Germany,2021-02-17,50827
Germany,2021-02-18,50827
Germany,2021-02-19,50827
Germany,2021-02-20,50827
Germany,2021-02-21,52329
Germany,2021-02-22,52329
Germany,2021-02-23,52329
Germany,2021-02-24,52329
Germany,2021-02-25,52329
Germany,2021-02-26,52329
Germany,2021-02-27,52329
Germany,2021-02-28,56356
Germany,2021-03-01,56356
Germany,2021-03-02,56356
Germany,2021-03-03,56356
Germany,2021-03-04,56356
Germany,2021-03-05,56356
Germany,2021-03-06,56356
Germany,2021-03-07,58425
Germany,2021-03-08,58425
Germany,2021-03-09,58425
Germany,2021-03-10,58425
Germany,2021-03-11,58425
Germany,2021-03-12,58425
Germany,2021-03-13,58425
Germany,2021-03-14,71391
Germany,2021-03-15,71391
Germany,2021-03-16,71391
Germany,2021-03-17,71391
Germany,2021-03-18,71391
Germany,2021-03-19,71391
Germany,2021-03-20,71391
Germany,2021-03-21,92610
Germany,2021-03-22,92610
Germany,2021-03-23,92610
Germany,2021-03-24,92610
Germany,2021-03-25,92610
Germany,2021-03-26,92610
Germany,2021-03-27,92610
Germany,2021-03-28,116309
Germany,2021-03-29,116309
Germany,2021-03-30,116309
Germany,2021-03-31,116309
Germany,2021-04-01,116309
Germany,2021-04-02,116309
Germany,2021-04-03,116309
Germany,2021-04-04,110007
Germany,2021-04-05,110007
Germany,2021-04-06,110007
Germany,2021-04-07,110007
Germany,2021-04-08,110007
Germany,2021-04-09,110007
Germany,2021-04-10,110007
Germany,2021-04-11,118188
Germany,2021-04-12,118188
Germany,2021-04-13,118188
Germany,2021-04-14,118188
Germany,2021-04-15,118188
Germany,2021-04-16,118188
Germany,2021-04-17,118188
Germany,2021-04-18,142021
Germany,2021-04-19,142021
Germany,2021-04-20,142021
Germany,2021-04-21,142021
Germany,2021-04-22,142021
Germany,2021-04-23,142021
Germany,2021-04-24,142021
Germany,2021-04-25,144678
Germany,2021-04-26,144678
Germany,2021-04-27,144678
Germany,2021-04-28,144678
Germany,2021-04-29,144678
Germany,2021-04-30,144678
Germany,2021-05-01,144678
Germany,2021-05-02,124684
Germany,2021-05-03,124684
Germany,2021-05-04,124684
Germany,2021-05-05,124684
Germany,2021-05-06,124684
Germany,2021-05-07,124684
Germany,2021-05-08,124684
Germany,2021-05-09,100847
Germany,2021-05-10,100847
Germany,2021-05-11,100847
Germany,2021-05-12,100847
Germany,2021-05-13,100847
Germany,2021-05-14,100847
Germany,2021-05-15,100847
Germany,2021-05-16,70746
Germany,2021-05-17,70746
Germany,2021-05-18,70746
Germany,2021-05-19,70746
Germany,2021-05-20,70746
Germany,2021-05-21,70746
Germany,2021-05-22,70746
Germany,2021-05-23,52670
Germany,2021-05-24,52670
Germany,2021-05-25,52670
Germany,2021-05-26,52670
Germany,2021-05-27,52670
Germany,2021-05-28,52670
Germany,2021-05-29,52670
Germany,2021-05-30,29867
Germany,2021-05-31,29867
Germany,2021-06-01,29867
Germany,2021-06-02,29867
Germany,2021-06-03,29867
Germany,2021-06-04,29867
Germany,2021-06-05,29867
Germany,2021-06-06,20680
Germany,2021-06-07,20680
Germany,2021-06-08,20680
Germany,2021-06-09,20680
Germany,2021-06-10,20680
Germany,2021-06-11,20680
Germany,2021-06-12,20680
Germany,2021-06-13,14062
Germany,2021-06-14,14062
Germany,2021-06-15,14062
Germany,2021-06-16,14062
Germany,2021-06-17,14062
Germany,2021-06-18,14062
Germany,2021-06-19,14062
Germany,2021-06-20,7285
Germany,2021-06-21,7285
Germany,2021-06-22,7285
Germany,2021-06-23,7285
Germany,2021-06-24,7285
Germany,2021-06-25,7285
Germany,2021-06-26,7285
Germany,2021-06-27,4859
Germany,2021-06-28,4859
Germany,2021-06-29,4859
Germany,2021-06-30,4859
Germany,2021-07-01,4859
Germany,2021-07-02,4859
Germany,2021-07-03,4859
Germany,2021-07-04,4388
Germany,2021-07-05,4388
Germany,2021-07-06,4388
Germany,2021-07-07,4388
Germany,2021-07-08,4388
Germany,2021-07-09,4388
Germany,2021-07-10,4388
Germany,2021-07-11,5597
Germany,2021-07-12,5597
Germany,2021-07-13,5597
Germany,2021-07-14,5597
Germany,2021-07-15,5597
Germany,2021-07-16,5597
Germany,2021-07-17,5597
Germany,2021-07-18,9113
Germany,2021-07-19,9113
Germany,2021-07-20,9113
Germany,2021-07-21,9113
Germany,2021-07-22,9113
Germany,2021-07-23,9113
Germany,2021-07-24,9113
Germany,2021-07-25,12646
Germany,2021-07-26,12646
Germany,2021-07-27,12646
Germany,2021-07-28,12646
Germany,2021-07-29,12646
Germany,2021-07-30,12646
Germany,2021-07-31,12646
Germany,2021-08-01,15522
Germany,2021-08-02,15522
Germany,2021-08-03,15522
Germany,2021-08-04,15522
Germany,2021-08-05,15522
Germany,2021-08-06,15522
Germany,2021-08-07,15522
Germany,2021-08-08,20423
Germany,2021-08-09,20423
Germany,2021-08-10,20423
Germany,2021-08-11,20423
Germany,2021-08-12,20423
Germany,2021-08-13,20423
Germany,2021-08-14,20423
Germany,2021-08-15,32077
Germany,2021-08-16,32077
Germany,2021-08-17,32077
Germany,2021-08-18,32077
Germany,2021-08-19,32077
Germany,2021-08-20,32077
Germany,2021-08-21,32077
Germany,2021-08-22,49652
Germany,2021-08-23,49652
Germany,2021-08-24,49652
Germany,2021-08-25,49652
Germany,2021-08-26,49652
Germany,2021-08-27,49652
Germany,2021-08-28,49652
Germany,2021-08-29,66371
Germany,2021-08-30,66371
Germany,2021-08-31,66371
Germany,2021-09-01,66371
Germany,2021-09-02,66371
Germany,2021-09-03,66371
Germany,2021-09-04,66371
Germany,2021-09-05,74737
Germany,2021-09-06,74737
Germany,2021-09-07,74737
Germany,2021-09-08,74737
Germany,2021-09-09,74737
Germany,2021-09-10,74737
Germany,2021-09-11,74737
Germany,2021-09-12,71656
Germany,2021-09-13,71656
Germany,2021-09-14,71656
Germany,2021-09-15,71656
Germany,2021-09-16,71656
Germany,2021-09-17,71656
Germany,2021-09-18,71656
Germany,2021-09-19,61471
Germany,2021-09-20,61471
Germany,2021-09-21,61471
Germany,2021-09-22,61471
Germany,2021-09-23,61471
Germany,2021-09-24,61471
Germany,2021-09-25,61471
Germany,2021-09-26,53623
Germany,2021-09-27,53623
Germany,2021-09-28,53623
Germany,2021-09-29,53623
Germany,2021-09-30,53623
Germany,2021-10-01,53623
Germany,2021-10-02,53623
Germany,2021-10-03,56481
Germany,2021-10-04,56481
Germany,2021-10-05,56481
Germany,2021-10-06,56481
Germany,2021-10-07,56481
Germany,2021-10-08,56481
Germany,2021-10-09,56481
Germany,2021-10-10,58025
Germany,2021-10-11,58025
Germany,2021-10-12,58025
Germany,2021-10-13,58025
Germany,2021-10-14,58025
Germany,2021-10-15,58025
Germany,2021-10-16,58025
Germany,2021-10-17,65359
Germany,2021-10-18,65359
Germany,2021-10-19,65359
Germany,2021-10-20,65359
Germany,2021-10-21,65359
Germany,2021-10-22,65359
Germany,2021-10-23,65359
Germany,2021-10-24,97723
Germany,2021-10-25,97723
Germany,2021-10-26,97723
Germany,2021-10-27,97723
Germany,2021-10-28,97723
Germany,2021-10-29,97723
Germany,2021-10-30,97723
Germany,2021-10-31,137011
Germany,2021-11-01,137011
Germany,2021-11-02,137011
Germany,2021-11-03,137011
Germany,2021-11-04,137011
Germany,2021-11-05,137011
Germany,2021-11-06,137011
Germany,2021-11-07,177868
Germany,2021-11-08,177868
Germany,2021-11-09,177868
Germany,2021-11-10,177868
Germany,2021-11-11,177868
Germany,2021-11-12,177868
Germany,2021-11-13,177868
Germany,2021-11-14,271174
Germany,2021-11-15,271174
Germany,2021-11-16,271174
Germany,2021-11-17,271174
Germany,2021-11-18,271174
Germany,2021-11-19,271174
Germany,2021-11-20,271174
Germany,2021-11-21,351654
Germany,2021-11-22,351654
Germany,2021-11-23,351654
Germany,2021-11-24,351654
Germany,2021-11-25,351654
Germany,2021-11-26,351654
Germany,2021-11-27,351654
Germany,2021-11-28,403348
Germany,2021-11-29,403348
Germany,2021-11-30,403348
Germany,2021-12-01,403348
Germany,2021-12-02,403348
Germany,2021-12-03,403348
Germany,2021-12-04,403348
Germany,2021-12-05,388054
Germany,2021-12-06,388054
Germany,2021-12-07,388054
Germany,2021-12-08,388054
Germany,2021-12-09,388054
Germany,2021-12-10,388054
Germany,2021-12-11,388054
Germany,2021-12-12,338008
Germany,2021-12-13,338008
Germany,2021-12-14,338008
Germany,2021-12-15,338008
Germany,2021-12-16,338008
Germany,2021-12-17,338008
Germany,2021-12-18,338008
Germany,2021-12-19,273503
Germany,2021-12-20,273503
Germany,2021-12-21,273503
Germany,2021-12-22,273503
Germany,2021-12-23,273503
Germany,2021-12-24,273503
Germany,2021-12-25,273503
Germany,2021-12-26,193832
Germany,2021-12-27,193832
Germany,2021-12-28,193832
Germany,2021-12-29,193832
Germany,2021-12-30,193832
Germany,2021-12-31,193832
Germany,2022-01-01,193832
Germany,2022-01-02,208696
Germany,2022-01-03,208696
Germany,2022-01-04,208696
Germany,2022-01-05,208696
Germany,2022-01-06,208696
Germany,2022-01-07,208696
Germany,2022-01-08,208696
Germany,2022-01-09,337882
Germany,2022-01-10,337882
Germany,2022-01-11,337882
Germany,2022-01-12,337882
Germany,2022-01-13,337882
Germany,2022-01-14,337882
Germany,2022-01-15,337882
Germany,2022-01-16,486124
Germany,2022-01-17,486124
Germany,2022-01-18,486124
Germany,2022-01-19,486124
Germany,2022-01-20,486124
Germany,2022-01-21,486124
Germany,2022-01-22,486124
