Entity,Day,Weekly deaths
Canada,2024-09-28,0
Canada,2024-09-29,0
Canada,2024-09-30,0
Canada,2024-10-01,0
Canada,2024-10-02,0
Canada,2024-10-03,0
Canada,2024-10-04,0
Canada,2024-10-05,0
Canada,2024-10-06,0
Canada,2024-10-07,0
Canada,2024-10-08,0
Canada,2024-10-09,0
Canada,2024-10-10,0
Canada,2024-10-11,0
Canada,2024-10-12,0
Canada,2024-10-13,0
Canada,2024-10-14,0
Canada,2024-10-15,0
Canada,2024-10-16,0
Canada,2024-10-17,0
Canada,2024-10-18,0
Canada,2024-10-19,0
Canada,2024-10-20,0
Canada,2024-10-21,0
Canada,2024-10-22,0
Canada,2024-10-23,0
Canada,2024-10-24,0
Canada,2024-10-25,0
Canada,2024-10-26,0
Canada,2024-10-27,0
Canada,2024-10-28,0
Canada,2024-10-29,0
Canada,2024-10-30,0
Canada,2024-10-31,0
Canada,2024-11-01,0
Canada,2024-11-02,0
Canada,2024-11-03,0
Canada,2024-11-04,0
Canada,2024-11-05,0
Canada,2024-11-06,0
Canada,2024-11-07,0
Canada,2024-11-08,0
Canada,2024-11-09,0
Canada,2024-11-10,0
Canada,2024-11-11,0
Canada,2024-11-12,0
Canada,2024-11-13,0
Canada,2024-11-14,0
Canada,2024-11-15,0
Canada,2024-11-16,0
Canada,2024-11-17,0
Canada,2024-11-18,0
Canada,2024-11-19,0
Canada,2024-11-20,0
Canada,2024-11-21,0
Canada,2024-11-22,0
Canada,2024-11-23,0
Canada,2024-11-24,0
Canada,2024-11-25,0
Canada,2024-11-26,0
Canada,2024-11-27,0
Canada,2024-11-28,0
Canada,2024-11-29,0
Canada,2024-11-30,0
Canada,2024-12-01,0
Canada,2024-12-02,0
Canada,2024-12-03,0
Canada,2024-12-04,0
Canada,2024-12-05,0
Canada,2024-12-06,0
Canada,2024-12-07,0
Canada,2024-12-08,0
Canada,2024-12-09,0
Canada,2024-12-10,0
Canada,2024-12-11,0
Canada,2024-12-12,0
Canada,2024-12-13,0
Canada,2024-12-14,0
Canada,2024-12-15,0
Canada,2024-12-16,0
Canada,2024-12-17,0
Canada,2024-12-18,0
Canada,2024-12-19,0
Canada,2024-12-20,0
Canada,2024-12-21,0
Canada,2024-12-22,0
Canada,2024-12-23,0
Canada,2024-12-24,0
Canada,2024-12-25,0
Canada,2024-12-26,0
Canada,2024-12-27,0
Canada,2024-12-28,0
Canada,2024-12-29,0
Canada,2024-12-30,0
Canada,2024-12-31,0
Canada,2025-01-01,0
Canada,2025-01-02,0
Canada,2025-01-03,0
Canada,2025-01-04,0
Canada,2025-01-05,0
Canada,2025-01-06,0
Canada,2025-01-07,0
Canada,2025-01-08,0
Canada,2025-01-09,0
Canada,2025-01-10,0
Canada,2025-01-11,0
Canada,2025-01-12,0
Canada,2025-01-13,0
Canada,2025-01-14,0
Canada,2025-01-15,0
Canada,2025-01-16,0
Canada,2025-01-17,0
Canada,2025-01-18,0
Canada,2025-01-19,0
Canada,2025-01-20,0
Canada,2025-01-21,0
Canada,2025-01-22,0
Canada,2025-01-23,0
Canada,2025-01-24,0
Canada,2025-01-25,0
Canada,2025-01-26,0
Canada,2025-01-27,0
Canada,2025-01-28,0
Canada,2025-01-29,0
Canada,2025-01-30,0
Canada,2025-01-31,0
Canada,2025-02-01,0
Canada,2025-02-02,0
Canada,2025-02-03,0
Canada,2025-02-04,0
Canada,2025-02-05,0
Canada,2025-02-06,0
Canada,2025-02-07,0
Canada,2025-02-08,0
Canada,2025-02-09,0
Canada,2025-02-10,0
Canada,2025-02-11,0
Canada,2025-02-12,0
Canada,2025-02-13,0
Canada,2025-02-14,0
Canada,2025-02-15,0
Canada,2025-02-16,0
Canada,2025-02-17,0
Canada,2025-02-18,0
Canada,2025-02-19,0
Canada,2025-02-20,0
Canada,2025-02-21,0
Canada,2025-02-22,0
Canada,2025-02-23,0
Canada,2025-02-24,0
Canada,2025-02-25,0
Canada,2025-02-26,0
Canada,2025-02-27,0
Canada,2025-02-28,0
Canada,2025-03-01,0
Canada,2025-03-02,0
Canada,2025-03-03,0
Canada,2025-03-04,0
Canada,2025-03-05,0
Canada,2025-03-06,0
Canada,2025-03-07,0
Canada,2025-03-08,0
Canada,2025-03-09,0
Canada,2025-03-10,0
Canada,2025-03-11,0
Canada,2025-03-12,0
Canada,2025-03-13,0
Canada,2025-03-14,0
Canada,2025-03-15,0
Canada,2025-03-16,0
Canada,2025-03-17,0
Canada,2025-03-18,0
Canada,2025-03-19,0
Canada,2025-03-20,0
Canada,2025-03-21,0
Canada,2025-03-22,0
Canada,2025-03-23,0
Canada,2025-03-24,0
Canada,2025-03-25,0
Canada,2025-03-26,0
Canada,2025-03-27,0
Canada,2025-03-28,0
Canada,2025-03-29,0
Canada,2025-03-30,0
Canada,2025-03-31,0
Canada,2025-04-01,0
Canada,2025-04-02,0
Canada,2025-04-03,0
Canada,2025-04-04,0
Canada,2025-04-05,0
Canada,2025-04-06,0
Canada,2025-04-07,0
Canada,2025-04-08,0
Canada,2025-04-09,0
Canada,2025-04-10,0
Canada,2025-04-11,0
Canada,2025-04-12,0
Canada,2025-04-13,0
China,2020-01-09,0
China,2020-01-10,0
China,2020-01-11,0
China,2020-01-12,1
China,2020-01-13,1
China,2020-01-14,1
China,2020-01-15,1
China,2020-01-16,1
China,2020-01-17,2
China,2020-01-18,2
China,2020-01-19,2
China,2020-01-20,3
China,2020-01-21,5
China,2020-01-22,16
China,2020-01-23,17
China,2020-01-24,24
China,2020-01-25,40
China,2020-01-26,53
China,2020-01-27,78
China,2020-01-28,125
China,2020-01-29,116
China,2020-01-30,153
China,2020-01-31,187
China,2020-02-01,217
China,2020-02-02,305
China,2020-02-03,343
China,2020-02-04,360
China,2020-02-05,430
China,2020-02-06,462
China,2020-02-07,505
China,2020-02-08,546
China,2020-02-09,544
China,2020-02-10,587
China,2020-02-11,621
China,2020-02-12,554
China,2020-02-13,736
China,2020-02-14,803
China,2020-02-15,858
China,2020-02-16,862
China,2020-02-17,853
China,2020-02-18,892
China,2020-02-19,1000
China,2020-02-20,870
China,2020-02-21,718
China,2020-02-22,781
China,2020-02-23,679
China,2020-02-24,731
China,2020-02-25,662
China,2020-02-26,601
China,2020-02-27,508
China,2020-02-28,552
China,2020-02-29,394
China,2020-03-01,427
China,2020-03-02,319
China,2020-03-03,282
China,2020-03-04,266
China,2020-03-05,269
China,2020-03-06,254
China,2020-03-07,235
China,2020-03-08,228
China,2020-03-09,209
China,2020-03-10,192
China,2020-03-11,178
China,2020-03-12,157
China,2020-03-13,136
China,2020-03-14,121
China,2020-03-15,103
China,2020-03-16,94
China,2020-03-17,91
China,2020-03-18,80
China,2020-03-19,77
China,2020-03-20,74
China,2020-03-21,67
China,2020-03-22,63
China,2020-03-23,58
China,2020-03-24,52
China,2020-03-25,45
China,2020-03-26,43
China,2020-03-27,43
China,2020-03-28,40
China,2020-03-29,39
China,2020-03-30,34
China,2020-03-31,31
China,2020-04-01,34
China,2020-04-02,34
China,2020-04-03,33
China,2020-04-04,34
China,2020-04-05,32
China,2020-04-06,30
China,2020-04-07,26
China,2020-04-08,21
China,2020-04-09,17
China,2020-04-10,14
China,2020-04-11,14
China,2020-04-12,11
China,2020-04-13,11
China,2020-04-14,11
China,2020-04-15,10
China,2020-04-16,8
China,2020-04-17,7
China,2020-04-18,1293
China,2020-04-19,1293
China,2020-04-20,1291
China,2020-04-21,1291
China,2020-04-22,1290
China,2020-04-23,1290
China,2020-04-24,1290
China,2020-04-25,0
China,2020-04-26,0
China,2020-04-27,1
China,2020-04-28,1
China,2020-04-29,1
China,2020-04-30,1
China,2020-05-01,1
China,2020-05-02,1
China,2020-05-03,1
China,2020-05-04,0
China,2020-05-05,0
China,2020-05-06,0
China,2020-05-07,0
China,2020-05-08,0
China,2020-05-09,0
China,2020-05-10,0
China,2020-05-11,0
China,2020-05-12,1
China,2020-05-13,1
China,2020-05-14,1
China,2020-05-15,1
China,2020-05-16,1
China,2020-05-17,2
China,2020-05-18,2
China,2020-05-19,1
China,2020-05-20,1
China,2020-05-21,1
China,2020-05-22,1
China,2020-05-23,1
China,2020-05-24,0
China,2020-05-25,0
China,2020-05-26,0
China,2020-05-27,0
China,2020-05-28,0
China,2020-05-29,0
China,2020-05-30,0
China,2020-05-31,0
China,2020-06-01,0
China,2020-06-02,0
China,2020-06-03,0
China,2020-06-04,0
China,2020-06-05,0
China,2020-06-06,0
China,2020-06-07,0
China,2020-06-08,0
China,2020-06-09,0
China,2020-06-10,0
China,2020-06-11,0
China,2020-06-12,0
China,2020-06-13,0
China,2020-06-14,0
China,2020-06-15,0
China,2020-06-16,0
China,2020-06-17,0
China,2020-06-18,0
China,2020-06-19,0
China,2020-06-20,0
China,2020-06-21,1
China,2020-06-22,1
China,2020-06-23,1
China,2020-06-24,2
China,2020-06-25,2
China,2020-06-26,3
China,2020-06-27,3
China,2020-06-28,2
China,2020-06-29,2
China,2020-06-30,2
China,2020-07-01,1
China,2020-07-02,1
China,2020-07-03,0
China,2020-07-04,0
China,2020-07-05,0
China,2020-07-06,0
China,2020-07-07,0
China,2020-07-08,0
China,2020-07-09,0
China,2020-07-10,0
China,2020-07-11,0
China,2020-07-12,0
China,2020-07-13,0
China,2020-07-14,1
China,2020-07-15,1
China,2020-07-16,3
China,2020-07-17,3
China,2020-07-18,4
China,2020-07-19,5
China,2020-07-20,5
China,2020-07-21,4
China,2020-07-22,6
China,2020-07-23,4
China,2020-07-24,5
China,2020-07-25,5
China,2020-07-26,6
China,2020-07-27,6
China,2020-07-28,10
China,2020-07-29,9
China,2020-07-30,10
China,2020-07-31,10
China,2020-08-01,11
China,2020-08-02,15
China,2020-08-03,18
China,2020-08-04,15
China,2020-08-05,19
China,2020-08-06,19
China,2020-08-07,21
China,2020-08-08,20
China,2020-08-09,14
China,2020-08-10,16
China,2020-08-11,18
China,2020-08-12,16
China,2020-08-13,20
China,2020-08-14,20
China,2020-08-15,20
China,2020-08-16,22
China,2020-08-17,17
China,2020-08-18,14
China,2020-08-19,13
China,2020-08-20,9
China,2020-08-21,9
China,2020-08-22,8
China,2020-08-23,7
China,2020-08-24,8
China,2020-08-25,8
China,2020-08-26,7
China,2020-08-27,7
China,2020-08-28,6
China,2020-08-29,9
China,2020-08-30,11
China,2020-08-31,11
China,2020-09-01,12
China,2020-09-02,12
China,2020-09-03,14
China,2020-09-04,13
China,2020-09-05,10
China,2020-09-06,7
China,2020-09-07,8
China,2020-09-08,9
China,2020-09-09,9
China,2020-09-10,6
China,2020-09-11,5
China,2020-09-12,5
China,2020-09-13,6
China,2020-09-14,4
China,2020-09-15,3
China,2020-09-16,3
China,2020-09-17,3
China,2020-09-18,3
China,2020-09-19,4
China,2020-09-20,3
China,2020-09-21,3
China,2020-09-22,2
China,2020-09-23,1
China,2020-09-24,2
China,2020-09-25,2
China,2020-09-26,2
China,2020-09-27,2
China,2020-09-28,2
China,2020-09-29,2
China,2020-09-30,2
China,2020-10-01,1
China,2020-10-02,1
China,2020-10-03,0
China,2020-10-04,0
China,2020-10-05,0
China,2020-10-06,0
China,2020-10-07,0
China,2020-10-08,0
China,2020-10-09,0
China,2020-10-10,0
China,2020-10-11,0
China,2020-10-12,0
China,2020-10-13,0
China,2020-10-14,0
China,2020-10-15,0
China,2020-10-16,0
China,2020-10-17,0
China,2020-10-18,0
China,2020-10-19,0
China,2020-10-20,0
China,2020-10-21,0
China,2020-10-22,0
China,2020-10-23,0
China,2020-10-24,0
China,2020-10-25,0
China,2020-10-26,0
China,2020-10-27,0
China,2020-10-28,0
China,2020-10-29,0
China,2020-10-30,0
China,2020-10-31,0
China,2020-11-01,0
China,2020-11-02,0
China,2020-11-03,0
China,2020-11-04,0
China,2020-11-05,1
China,2020-11-06,2
China,2020-11-07,2
China,2020-11-08,2
China,2020-11-09,2
China,2020-11-10,2
China,2020-11-11,3
China,2020-11-12,2
China,2020-11-13,1
China,2020-11-14,1
China,2020-11-15,1
China,2020-11-16,1
China,2020-11-17,1
China,2020-11-18,0
China,2020-11-19,0
China,2020-11-20,0
China,2020-11-21,0
China,2020-11-22,0
China,2020-11-23,0
China,2020-11-24,0
China,2020-11-25,0
China,2020-11-26,0
China,2020-11-27,0
China,2020-11-28,0
China,2020-11-29,1
China,2020-11-30,1
China,2020-12-01,1
China,2020-12-02,1
China,2020-12-03,2
China,2020-12-04,3
China,2020-12-05,4
China,2020-12-06,3
China,2020-12-07,3
China,2020-12-08,3
China,2020-12-09,3
China,2020-12-10,4
China,2020-12-11,3
China,2020-12-12,2
China,2020-12-13,3
China,2020-12-14,5
China,2020-12-15,8
China,2020-12-16,11
China,2020-12-17,9
China,2020-12-18,11
China,2020-12-19,15
China,2020-12-20,14
China,2020-12-21,13
China,2020-12-22,11
China,2020-12-23,9
China,2020-12-24,10
China,2020-12-25,10
China,2020-12-26,7
China,2020-12-27,7
China,2020-12-28,7
China,2020-12-29,10
China,2020-12-30,11
China,2020-12-31,14
China,2021-01-01,13
China,2021-01-02,13
China,2021-01-03,14
China,2021-01-04,13
China,2021-01-05,12
China,2021-01-06,10
China,2021-01-07,7
China,2021-01-08,6
China,2021-01-09,6
China,2021-01-10,7
China,2021-01-11,8
China,2021-01-12,6
China,2021-01-13,7
China,2021-01-14,8
China,2021-01-15,8
China,2021-01-16,7
China,2021-01-17,6
China,2021-01-18,5
China,2021-01-19,5
China,2021-01-20,6
China,2021-01-21,5
China,2021-01-22,6
China,2021-01-23,7
China,2021-01-24,6
China,2021-01-25,7
China,2021-01-26,9
China,2021-01-27,9
China,2021-01-28,10
China,2021-01-29,11
China,2021-01-30,11
China,2021-01-31,13
China,2021-02-01,14
China,2021-02-02,12
China,2021-02-03,12
China,2021-02-04,11
China,2021-02-05,11
China,2021-02-06,10
China,2021-02-07,8
China,2021-02-08,6
China,2021-02-09,5
China,2021-02-10,5
China,2021-02-11,5
China,2021-02-12,5
China,2021-02-13,6
China,2021-02-14,7
China,2021-02-15,7
China,2021-02-16,7
China,2021-02-17,7
China,2021-02-18,8
China,2021-02-19,6
China,2021-02-20,5
China,2021-02-21,4
China,2021-02-22,4
China,2021-02-23,4
China,2021-02-24,2
China,2021-02-25,1
China,2021-02-26,1
China,2021-02-27,1
China,2021-02-28,1
China,2021-03-01,2
China,2021-03-02,3
China,2021-03-03,3
China,2021-03-04,2
China,2021-03-05,3
China,2021-03-06,3
China,2021-03-07,5
China,2021-03-08,4
China,2021-03-09,3
China,2021-03-10,3
China,2021-03-11,4
China,2021-03-12,3
China,2021-03-13,3
China,2021-03-14,1
China,2021-03-15,1
China,2021-03-16,1
China,2021-03-17,1
China,2021-03-18,0
China,2021-03-19,0
China,2021-03-20,0
China,2021-03-21,0
China,2021-03-22,0
China,2021-03-23,0
China,2021-03-24,1
China,2021-03-25,1
China,2021-03-26,1
China,2021-03-27,2
China,2021-03-28,2
China,2021-03-29,2
China,2021-03-30,2
China,2021-03-31,1
China,2021-04-01,1
China,2021-04-02,1
China,2021-04-03,0
China,2021-04-04,0
China,2021-04-05,0
China,2021-04-06,0
China,2021-04-07,0
China,2021-04-08,0
China,2021-04-09,0
China,2021-04-10,2
China,2021-04-11,2
China,2021-04-12,3
China,2021-04-13,3
China,2021-04-14,4
China,2021-04-15,5
China,2021-04-16,5
China,2021-04-17,3
China,2021-04-18,3
China,2021-04-19,2
China,2021-04-20,2
China,2021-04-21,1
China,2021-04-22,0
China,2021-04-23,0
China,2021-04-24,0
China,2021-04-25,0
China,2021-04-26,1
China,2021-04-27,1
China,2021-04-28,1
China,2021-04-29,1
China,2021-04-30,1
China,2021-05-01,2
China,2021-05-02,2
China,2021-05-03,1
China,2021-05-04,1
China,2021-05-05,1
China,2021-05-06,1
China,2021-05-07,1
China,2021-05-08,0
China,2021-05-09,0
China,2021-05-10,0
China,2021-05-11,0
China,2021-05-12,0
China,2021-05-13,0
China,2021-05-14,0
China,2021-05-15,0
China,2021-05-16,0
China,2021-05-17,0
China,2021-05-18,2
China,2021-05-19,2
China,2021-05-20,3
China,2021-05-21,3
China,2021-05-22,5
China,2021-05-23,11
China,2021-05-24,17
China,2021-05-25,21
China,2021-05-26,32
China,2021-05-27,44
China,2021-05-28,63
China,2021-05-29,82
China,2021-05-30,86
China,2021-05-31,95
China,2021-06-01,102
China,2021-06-02,103
China,2021-06-03,107
China,2021-06-04,109
China,2021-06-05,125
China,2021-06-06,151
China,2021-06-07,162
China,2021-06-08,171
China,2021-06-09,184
China,2021-06-10,195
China,2021-06-11,198
China,2021-06-12,187
China,2021-06-13,177
China,2021-06-14,166
China,2021-06-15,152
China,2021-06-16,145
China,2021-06-17,136
China,2021-06-18,133
China,2021-06-19,127
China,2021-06-20,112
China,2021-06-21,117
China,2021-06-22,115
China,2021-06-23,121
China,2021-06-24,108
China,2021-06-25,92
China,2021-06-26,85
China,2021-06-27,83
China,2021-06-28,66
China,2021-06-29,69
China,2021-06-30,50
China,2021-07-01,57
China,2021-07-02,67
China,2021-07-03,64
China,2021-07-04,57
China,2021-07-05,56
China,2021-07-06,64
China,2021-07-07,68
China,2021-07-08,58
China,2021-07-09,55
China,2021-07-10,51
China,2021-07-11,53
China,2021-07-12,52
China,2021-07-13,41
China,2021-07-14,38
China,2021-07-15,41
China,2021-07-16,33
China,2021-07-17,28
China,2021-07-18,28
China,2021-07-19,28
China,2021-07-20,26
China,2021-07-21,25
China,2021-07-22,23
China,2021-07-23,21
China,2021-07-24,22
China,2021-07-25,18
China,2021-07-26,17
China,2021-07-27,14
China,2021-07-28,9
China,2021-07-29,5
China,2021-07-30,3
China,2021-07-31,1
China,2021-08-01,3
China,2021-08-02,3
China,2021-08-03,4
China,2021-08-04,4
China,2021-08-05,4
China,2021-08-06,7
China,2021-08-07,19
China,2021-08-08,20
China,2021-08-09,24
China,2021-08-10,23
China,2021-08-11,25
China,2021-08-12,26
China,2021-08-13,25
China,2021-08-14,15
China,2021-08-15,12
China,2021-08-16,8
China,2021-08-17,7
China,2021-08-18,5
China,2021-08-19,9
China,2021-08-20,8
China,2021-08-21,7
China,2021-08-22,7
China,2021-08-23,7
China,2021-08-24,8
China,2021-08-25,9
China,2021-08-26,6
China,2021-08-27,6
China,2021-08-28,5
China,2021-08-29,6
China,2021-08-30,6
China,2021-08-31,6
China,2021-09-01,6
China,2021-09-02,5
China,2021-09-03,4
China,2021-09-04,4
China,2021-09-05,3
China,2021-09-06,3
China,2021-09-07,2
China,2021-09-08,1
China,2021-09-09,1
China,2021-09-10,2
China,2021-09-11,2
China,2021-09-12,2
China,2021-09-13,3
China,2021-09-14,3
China,2021-09-15,3
China,2021-09-16,2
China,2021-09-17,1
China,2021-09-18,1
China,2021-09-19,2
China,2021-09-20,1
China,2021-09-21,1
China,2021-09-22,2
China,2021-09-23,2
China,2021-09-24,2
China,2021-09-25,2
China,2021-09-26,1
China,2021-09-27,2
China,2021-09-28,2
China,2021-09-29,1
China,2021-09-30,1
China,2021-10-01,2
China,2021-10-02,2
China,2021-10-03,2
China,2021-10-04,2
China,2021-10-05,2
China,2021-10-06,2
China,2021-10-07,2
China,2021-10-08,2
China,2021-10-09,3
China,2021-10-10,3
China,2021-10-11,2
China,2021-10-12,2
China,2021-10-13,2
China,2021-10-14,2
China,2021-10-15,1
China,2021-10-16,0
China,2021-10-17,0
China,2021-10-18,0
China,2021-10-19,0
China,2021-10-20,0
China,2021-10-21,0
China,2021-10-22,0
China,2021-10-23,0
China,2021-10-24,0
China,2021-10-25,1
China,2021-10-26,1
China,2021-10-27,1
China,2021-10-28,1
China,2021-10-29,1
China,2021-10-30,1
China,2021-10-31,1
China,2021-11-01,0
China,2021-11-02,0
China,2021-11-03,0
China,2021-11-04,0
China,2021-11-05,0
China,2021-11-06,0
China,2021-11-07,0
China,2021-11-08,0
China,2021-11-09,1
China,2021-11-10,1
China,2021-11-11,1
China,2021-11-12,1
China,2021-11-13,1
China,2021-11-14,1
China,2021-11-15,1
China,2021-11-16,0
China,2021-11-17,0
China,2021-11-18,0
China,2021-11-19,0
China,2021-11-20,0
China,2021-11-21,0
China,2021-11-22,0
China,2021-11-23,0
China,2021-11-24,0
China,2021-11-25,0
China,2021-11-26,0
China,2021-11-27,0
China,2021-11-28,0
China,2021-11-29,0
China,2021-11-30,0
China,2021-12-01,0
China,2021-12-02,0
China,2021-12-03,0
China,2021-12-04,0
China,2021-12-05,0
China,2021-12-06,0
China,2021-12-07,0
China,2021-12-08,0
China,2021-12-09,0
China,2021-12-10,0
China,2021-12-11,0
China,2021-12-12,0
China,2021-12-13,0
China,2021-12-14,0
China,2021-12-15,1
China,2021-12-16,1
China,2021-12-17,1
China,2021-12-18,1
China,2021-12-19,2
China,2021-12-20,2
China,2021-12-21,2
China,2021-12-22,1
China,2021-12-23,1
China,2021-12-24,1
China,2021-12-25,1
China,2021-12-26,0
China,2021-12-27,0
China,2021-12-28,0
China,2021-12-29,0
China,2021-12-30,0
China,2021-12-31,0
China,2022-01-01,0
China,2022-01-02,0
China,2022-01-03,0
China,2022-01-04,0
China,2022-01-05,0
China,2022-01-06,0
China,2022-01-07,0
China,2022-01-08,0
China,2022-01-09,0
China,2022-01-10,0
China,2022-01-11,0
China,2022-01-12,0
China,2022-01-13,1
China,2022-01-14,1
China,2022-01-15,1
China,2022-01-16,1
China,2022-01-17,1
China,2022-01-18,1
China,2022-01-19,1
China,2022-01-20,0
China,2022-01-21,0
China,2022-01-22,0
China,2022-01-23,0
China,2022-01-24,0
China,2022-01-25,0
China,2022-01-26,0
China,2022-01-27,0
China,2022-01-28,0
China,2022-01-29,0
China,2022-01-30,0
China,2022-01-31,0
China,2022-02-01,0
China,2022-02-02,0
China,2022-02-03,0
China,2022-02-04,0
China,2022-02-05,0
China,2022-02-06,0
China,2022-02-07,0
China,2022-02-08,0
China,2022-02-09,2
China,2022-02-10,3
China,2022-02-11,3
China,2022-02-12,6
China,2022-02-13,6
China,2022-02-14,8
China,2022-02-15,12
China,2022-02-16,13
China,2022-02-17,23
China,2022-02-18,44
China,2022-02-19,58
China,2022-02-20,70
China,2022-02-21,80
China,2022-02-22,112
China,2022-02-23,158
China,2022-02-24,187
China,2022-02-25,239
China,2022-02-26,302
China,2022-02-27,372
China,2022-02-28,445
China,2022-03-01,655
China,2022-03-02,784
China,2022-03-03,942
China,2022-03-04,1057
China,2022-03-05,1197
China,2022-03-06,1348
China,2022-03-07,1543
China,2022-03-08,1588
China,2022-03-09,1701
China,2022-03-10,1784
China,2022-03-11,1890
China,2022-03-12,1955
China,2022-03-13,1986
China,2022-03-14,1992
China,2022-03-15,1990
China,2022-03-16,1978
China,2022-03-17,1986
China,2022-03-18,1957
China,2022-03-19,1921
China,2022-03-20,1905
China,2022-03-21,1842
China,2022-03-22,1798
China,2022-03-23,1724
China,2022-03-24,1636
China,2022-03-25,1563
China,2022-03-26,1453
China,2022-03-27,1356
China,2022-03-28,1301
China,2022-03-29,1207
China,2022-03-30,1137
China,2022-03-31,1055
China,2022-04-01,983
China,2022-04-02,960
China,2022-04-03,920
China,2022-04-04,842
China,2022-04-05,778
China,2022-04-06,754
China,2022-04-07,732
China,2022-04-08,698
China,2022-04-09,645
China,2022-04-10,599
China,2022-04-11,566
China,2022-04-12,538
China,2022-04-13,489
China,2022-04-14,446
China,2022-04-15,427
China,2022-04-16,405
China,2022-04-17,372
China,2022-04-18,342
China,2022-04-19,309
China,2022-04-20,265
China,2022-04-21,248
China,2022-04-22,208
China,2022-04-23,215
China,2022-04-24,247
China,2022-04-25,290
China,2022-04-26,319
China,2022-04-27,358
China,2022-04-28,380
China,2022-04-29,413
China,2022-04-30,416
China,2022-05-01,392
China,2022-05-02,350
China,2022-05-03,323
China,2022-05-04,287
China,2022-05-05,250
China,2022-05-06,224
China,2022-05-07,192
China,2022-05-08,177
China,2022-05-09,168
China,2022-05-10,164
China,2022-05-11,159
China,2022-05-12,157
China,2022-05-13,168
China,2022-05-14,193
China,2022-05-15,192
China,2022-05-16,203
China,2022-05-17,220
China,2022-05-18,250
China,2022-05-19,290
China,2022-05-20,299
China,2022-05-21,317
China,2022-05-22,347
China,2022-05-23,358
China,2022-05-24,359
China,2022-05-25,392
China,2022-05-26,439
China,2022-05-27,512
China,2022-05-28,578
China,2022-05-29,669
China,2022-05-30,739
China,2022-05-31,787
China,2022-06-01,976
China,2022-06-02,1013
China,2022-06-03,1038
China,2022-06-04,1038
China,2022-06-05,1044
China,2022-06-06,1060
China,2022-06-07,1129
China,2022-06-08,1073
China,2022-06-09,1142
China,2022-06-10,1201
China,2022-06-11,1236
China,2022-06-12,1194
China,2022-06-13,1191
China,2022-06-14,1176
China,2022-06-15,1132
China,2022-06-16,1073
China,2022-06-17,1044
China,2022-06-18,1055
China,2022-06-19,1091
China,2022-06-20,1082
China,2022-06-21,1110
China,2022-06-22,1109
China,2022-06-23,1107
China,2022-06-24,1076
China,2022-06-25,1036
China,2022-06-26,982
China,2022-06-27,971
China,2022-06-28,884
China,2022-06-29,837
China,2022-06-30,807
China,2022-07-01,755
China,2022-07-02,621
China,2022-07-03,689
China,2022-07-04,688
China,2022-07-05,699
China,2022-07-06,685
China,2022-07-07,697
China,2022-07-08,692
